UniqueCount	AmbigCount
501	0
0	0
32	0
20	1
42	23
73	225
93	288
100	0
38	1408
414	0
45	739
0	0
894	0
121	662
116	107
206	186
121	0
279	7
0	28
970	7
0	0
856	397
255	0
13	4
29	614
0	0
0	479
850	0
280	1
547	0
51	204
48	0
51	140
237	797
1141	0
59	1
41	0
74	708
72	0
70	107
433	0
142	46
4406	62
6	0
543	0
25	2580
3	0
545	1794
228	0
23	815
35	0
1	0
0	393
0	0
94	472
7	27
7	9
13	0
14	1
4	0
0	377
0	1403
2403	1
2	94
11	1017
27	0
54	0
194	583
13	88
1253	0
246	284
128	120
144	107
5	49
16	0
26	16
0	28
133	1913
563	0
615	0
210	0
0	349
135	157
138	80
17	0
117	1531
0	136
9	37
6	0
3	5
12	635
0	1607
73	0
2766	0
3701	889
83	211
238	2609
0	65
127	0
6	6
0	0
447	0
394	343
1	0
274	3161
11	1
20	671
373	1615
0	1
0	0
285	0
893	293
2476	0
278	0
102	0
3352	1297
403	4
29	307
0	2130
7	0
5	57
281	0
16	1
3573	0
7	2
2251	0
0	839
13	360
4	57
1	0
9646	0
7	3
0	442
183	9
0	0
15	25
2	3
31	624
204	2641
8	16
26	651
77	630
13	69
615	0
0	0
880	0
47	32
3	337
33	2
29	96
16	66
1448	0
23	540
28	338
421	0
21	0
2	181
88	1810
3618	1649
2179	0
16	0
9	0
8	0
787	0
257	4572
10	1
13	275
30	33
6	1
16	55
561	1064
0	791
934	0
324	5262
13	1131
20	170
264	384
0	1
610	0
81	0
62	66
468	0
790	0
35	0
161	878
6	73
307	0
22	0
0	0
251	1
8	0
246	628
635	0
75	2
393	0
29	49
39	3706
33	46
0	1515
8	60
2103	11
0	671
38	1109
7	265
0	39
18	125
0	0
9	0
103	2114
9	0
3	0
2151	0
133	263
179	2488
303	287
1	6
5161	1
0	0
9	0
0	0
33	201
3	0
247	2863
60	3
20	1
4	2
459	0
173	128
7	1
0	0
0	85
41	68
0	735
3	637
0	0
185	0
50	405
8	0
17	41
103	4
24	12
10	0
2352	0
0	125
328	547
1746	0
560	310
0	291
598	0
2499	1
49	607
3434	0
585	157
250	0
278	0
432	1
61	175
116	405
72	160
20	9
8	66
3	821
715	0
17	0
9	0
24	39
39	237
6	131
4	0
1766	0
0	0
17	0
22	0
0	816
4	0
150	1280
0	1613
166	826
0	205
80	305
38	0
136	594
79	181
425	0
218	0
4	1863
10	73
54	1221
1111	12059
10	13
76	1103
11	0
1328	0
720	49
1	0
42	0
346	700
0	1
51	1
9	3
227	0
11	876
3755	1
5	872
1	0
12	1
270	72
49	17
816	0
0	120
2648	922
287	0
6	416
0	0
87	1686
0	0
1	0
449	0
0	1574
305	0
2	0
4	0
305	838
124	0
210	0
158	522
27	352
0	2070
955	0
9	0
138	123
0	0
0	2209
0	591
45	8
11	0
471	1457
176	0
0	158
405	0
38	87
6	192
94	444
1261	0
2317	2472
296	1413
1762	0
0	3121
352	0
401	0
114	1788
308	0
2	0
744	0
1403	0
0	4566
90	312
11	0
429	0
106	0
0	0
228	0
207	549
656	1
462	1
58	438
635	291
18	148
635	0
0	0
0	693
132	6
104	12
310	12
219	0
45	179
1487	0
6	0
140	564
0	178
2145	0
116	0
122	0
236	0
196	0
0	1787
3	48
0	210
55	946
94	12
20	2
44	297
1	0
42	0
2785	0
0	0
366	0
46	1
85	0
724	0
6	2
94	399
1117	0
20	28
2	1930
15	0
281	450
741	0
52	22
28	307
492	0
80	187
897	4425
67	0
93	771
112	1159
0	0
2201	0
142	0
0	0
69	0
0	748
85	1596
1	0
8	1
7	2
7	2
1552	1
1035	0
11	3641
442	504
4	1309
54	28
0	0
0	0
0	0
963	0
16	1
35	1096
0	0
1418	0
209	95
8	3
10	3
0	0
994	0
95	1012
81	878
5	7
46	0
10	0
42	23
1794	0
23	513
37	209
0	366
167	299
0	817
44	207
1511	0
780	652
0	242
0	985
20	0
0	0
6	0
276	180
757	0
49	581
565	0
229	0
67	923
0	0
154	109
7	6
1	0
66	0
6	0
129	0
58	0
59	269
5	967
58	0
92	0
16	486
0	0
2424	1
542	0
26	18
533	50
67	710
134	287
57	0
0	0
44	174
578	0
209	354
318	0
600	0
15	268
0	578
257	0
1075	0
0	5048
5	0
348	1155
459	488
0	1
26	10
773	625
146	0
7	0
11	593
218	352
0	162
0	0
0	141
106	448
3	23
1	0
15	12
12	0
17	0
233	9
45	54
1	591
56	700
1702	0
50	0
2	0
1	0
1	0
2	0
7	344
0	983
17	1
291	344
2	51
0	8
19	0
7	0
1124	675
382	50
836	0
515	0
68	3274
1	11
0	735
14	0
72	0
0	377
637	0
0	142
853	0
24	197
2	320
52	11
7	6
52	233
34	660
3532	0
424	0
123	259
371	275
38	0
5	0
4	0
1043	0
4	301
20	0
32	1201
22	38
0	2
7	1
0	0
0	0
179	0
28	0
32	238
360	482
686	0
0	1
0	0
142	2595
132	2086
16	623
618	1396
45	85
94	0
2680	7
3	0
5	0
41	7
59	581
1	1523
0	5
16	153
12	3
579	0
45	0
32	1462
22	721
372	229
4	0
89	190
4	328
38	0
4	359
619	723
211	0
62	3069
12	444
184	621
47	0
2	28
1	0
1	0
19	0
112	1214
1898	2082
783	148
157	3032
376	0
222	196
811	2
218	156
568	3786
0	3
1114	0
127	0
0	629
0	686
141	0
307	0
1	0
240	0
12	1221
2	2
38	0
134	653
260	947
1	0
0	189
0	87
0	83
199	108
306	0
481	345
1516	1
1021	0
20	147
15	2
1177	0
53	0
685	0
468	1184
83	172
476	3266
0	3
36	0
1843	0
34	31
14	0
8	0
533	2448
414	1099
11	0
5	1
208	0
272	1376
3	0
192	0
0	708
0	1055
2	0
1	0
23	39
5	24
26	2
90	0
362	0
0	0
0	759
47	85
187	552
0	0
1	0
1	1209
333	319
264	0
0	1150
50	4023
75	404
0	0
187	0
91	0
163	770
105	219
61	83
172	107
43	637
0	1057
6	21
5	0
78	5
170	0
71	39
2	0
767	2783
16	0
1	461
11	167
172	175
756	0
0	658
61	572
430	0
227	4817
233	33
178	6
167	0
25	3
4	48
0	0
1	582
35	0
532	0
52	887
5	0
7	0
398	0
167	572
232	0
2	523
2614	0
0	0
0	0
1170	0
70	0
5	150
347	0
16	2031
618	0
50	11
66	2
91	60
24	65
0	2
166	445
173	0
131	2288
130	4
218	0
18	0
343	0
0	0
173	4
545	1
112	1008
110	49
3	1099
249	1
574	1
3	0
0	393
665	323
3	182
0	974
7	0
2	0
0	0
2	0
1407	7
80	0
361	0
10	3
234	0
82	0
43	827
102	2436
21	0
297	655
990	8
1	8
9	1354
13	17
21	2
2263	0
221	357
26	0
0	5628
1727	0
561	353
197	115
154	632
16	188
23	0
336	0
99	566
7	13
131	987
13	4
302	0
886	882
0	955
1659	1
10	0
87	0
23	0
592	922
169	244
20	2
20	1
7894	0
2	0
465	0
284	0
10	0
26	0
1107	0
40	4
15	212
225	0
0	1204
0	1894
151	24
236	1173
0	0
66	741
0	0
3	0
0	0
1	340
52	7
24	10
39	89
392	413
0	0
35	0
247	0
843	0
28	0
891	0
17	128
90	245
0	525
131	0
254	0
374	249
832	0
0	1989
1	0
1238	0
69	51
1473	0
149	89
169	657
160	472
0	293
5929	18110
269	94
205	0
0	0
4850	0
23	72
6	834
10	0
2012	1
149	723
574	0
28	1
6	343
0	0
534	1694
0	0
2	3
2452	0
13	116
26	279
0	1368
198	0
0	0
71	356
45	346
35	875
16	0
2515	0
96	0
4	1303
188	1218
210	486
264	1088
78	741
85	106
76	0
166	154
2	0
129	1985
1496	0
2346	0
520	1
7	0
0	1149
1	0
167	1781
464	8
2886	1
2628	10
148	29
0	0
135	906
0	0
268	0
28	2
5	469
110	21
71	6
1300	38
230	0
20	14
11	0
12	9
89	3035
898	0
0	2930
25	0
0	0
0	475
2328	0
0	179
274	0
33	0
20	98
79	1
33	4
61	3
57	38
13	4
683	193
110	357
4659	0
6368	3
170	921
138	1
224	754
2	0
57	0
2822	0
22	67
0	0
216	0
11	110
873	0
30	741
1701	0
49	451
1	0
317	0
60	41
19767	0
0	517
0	809
9	7
4	0
14117	1
370	177
82	568
27	69
446	0
0	760
153	3894
33	1598
472	0
107	0
121	270
2	0
0	1334
3	1301
6	5
426	1259
1	1
24	0
75	0
13	1
108	447
0	0
16	91
134	69
0	0
2940	0
2851	0
1023	0
178	441
1	930
85	331
12	101
77	155
0	0
1	0
1	1068
0	0
389	0
164	7
9	0
