TXNAME,GENEID
GG_NonamEVm017967t1,GG_NonamEVm017967
GG_NonamEVm018996t1,GG_NonamEVm018996
GG_NonamEVm017590t1,GG_NonamEVm017590
GG_NonamEVm018610t1,GG_NonamEVm018610
GG_NonamEVm016537t1,GG_NonamEVm016537
GG_NonamEVm010384t1,GG_NonamEVm010384
GG_NonamEVm013843t1,GG_NonamEVm013843
GG_NonamEVm003987t1,GG_NonamEVm003987
GG_NonamEVm002469t1,GG_NonamEVm002469
GG_NonamEVm019254t1,GG_NonamEVm019254
GG_NonamEVm020359t1,GG_NonamEVm020359
GG_NonamEVm018972t1,GG_NonamEVm018972
GG_NonamEVm013456t1,GG_NonamEVm013456
GG_NonamEVm011000t1,GG_NonamEVm011000
GG_NonamEVm008485t1,GG_NonamEVm008485
GG_NonamEVm008827t4,GG_NonamEVm008827
GG_NonamEVm002559t1,GG_NonamEVm002559
GG_NonamEVm023196t1,GG_NonamEVm023196
GG_NonamEVm008906t1,GG_NonamEVm008906
GG_NonamEVm003816t1,GG_NonamEVm003816
GG_NonamEVm004044t1,GG_NonamEVm004044
GG_NonamEVm017748t1,GG_NonamEVm017748
GG_NonamEVm012109t1,GG_NonamEVm012109
GG_NonamEVm003993t1,GG_NonamEVm003993
GG_NonamEVm008897t1,GG_NonamEVm008897
GG_NonamEVm015446t1,GG_NonamEVm015446
GG_NonamEVm005671t1,GG_NonamEVm005671
GG_NonamEVm019154t1,GG_NonamEVm019154
GG_NonamEVm011322t1,GG_NonamEVm011322
GG_NonamEVm013328t1,GG_NonamEVm013328
GG_NonamEVm011537t1,GG_NonamEVm011537
GG_NonamEVm020263t1,GG_NonamEVm020263
GG_NonamEVm007857t1,GG_NonamEVm007857
GG_NonamEVm012257t1,GG_NonamEVm012257
GG_NonamEVm013125t1,GG_NonamEVm013125
GG_NonamEVm012196t4,GG_NonamEVm012196
GG_NonamEVm019989t1,GG_NonamEVm019989
GG_NonamEVm000449t1,GG_NonamEVm000449
GG_NonamEVm000088t1,GG_NonamEVm000088
GG_NonamEVm020320t1,GG_NonamEVm020320
GG_NonamEVm012266t1,GG_NonamEVm012266
GG_NonamEVm005059t1,GG_NonamEVm005059
GG_NonamEVm002557t1,GG_NonamEVm002557
GG_NonamEVm009962t1,GG_NonamEVm009962
GG_NonamEVm015686t1,GG_NonamEVm015686
GG_NonamEVm011607t1,GG_NonamEVm011607
GG_NonamEVm020084t1,GG_NonamEVm020084
GG_NonamEVm006107t1,GG_NonamEVm006107
GG_NonamEVm014485t1,GG_NonamEVm014485
GG_NonamEVm005317t2,GG_NonamEVm005317
GG_NonamEVm014585t2,GG_NonamEVm014585
GG_NonamEVm027558t1,GG_NonamEVm027558
GG_NonamEVm006057t1,GG_NonamEVm006057
GG_NonamEVm002391t3,GG_NonamEVm002391
GG_NonamEVm015891t1,GG_NonamEVm015891
GG_NonamEVm014202t1,GG_NonamEVm014202
GG_NonamEVm002355t1,GG_NonamEVm002355
GG_NonamEVm008369t1,GG_NonamEVm008369
GG_NonamEVm021566t1,GG_NonamEVm021566
GG_NonamEVm010786t1,GG_NonamEVm010786
GG_NonamEVm012056t1,GG_NonamEVm012056
GG_NonamEVm013904t1,GG_NonamEVm013904
GG_NonamEVm015186t1,GG_NonamEVm015186
GG_NonamEVm017090t1,GG_NonamEVm017090
GG_NonamEVm003702t1,GG_NonamEVm003702
GG_NonamEVm000893t1,GG_NonamEVm000893
GG_NonamEVm000942t1,GG_NonamEVm000942
GG_NonamEVm003610t1,GG_NonamEVm003610
GG_NonamEVm019827t1,GG_NonamEVm019827
GG_NonamEVm002799t1,GG_NonamEVm002799
GG_NonamEVm015334t1,GG_NonamEVm015334
GG_NonamEVm001309t1,GG_NonamEVm001309
GG_NonamEVm008741t2,GG_NonamEVm008741
GG_NonamEVm006297t1,GG_NonamEVm006297
GG_NonamEVm012875t1,GG_NonamEVm012875
GG_NonamEVm012121t2,GG_NonamEVm012121
GG_NonamEVm017960t3,GG_NonamEVm017960
GG_NonamEVm021421t1,GG_NonamEVm021421
GG_NonamEVm017136t1,GG_NonamEVm017136
GG_NonamEVm017575t1,GG_NonamEVm017575
GG_NonamEVm018845t1,GG_NonamEVm018845
GG_NonamEVm008559t1,GG_NonamEVm008559
GG_NonamEVm018811t1,GG_NonamEVm018811
GG_NonamEVm018175t1,GG_NonamEVm018175
GG_NonamEVm018631t1,GG_NonamEVm018631
GG_NonamEVm006400t1,GG_NonamEVm006400
GG_NonamEVm005440t1,GG_NonamEVm005440
GG_NonamEVm014626t1,GG_NonamEVm014626
GG_NonamEVm013934t1,GG_NonamEVm013934
GG_NonamEVm016377t1,GG_NonamEVm016377
GG_NonamEVm013854t1,GG_NonamEVm013854
GG_NonamEVm000887t1,GG_NonamEVm000887
GG_NonamEVm003223t1,GG_NonamEVm003223
GG_NonamEVm008316t1,GG_NonamEVm008316
GG_NonamEVm007374t1,GG_NonamEVm007374
GG_NonamEVm019999t1,GG_NonamEVm019999
GG_NonamEVm007158t1,GG_NonamEVm007158
GG_NonamEVm021443t1,GG_NonamEVm021443
GG_NonamEVm004761t1,GG_NonamEVm004761
GG_NonamEVm018875t1,GG_NonamEVm018875
GG_NonamEVm020756t1,GG_NonamEVm020756
GG_NonamEVm019777t1,GG_NonamEVm019777
GG_NonamEVm013900t1,GG_NonamEVm013900
GG_NonamEVm007793t1,GG_NonamEVm007793
GG_NonamEVm016518t1,GG_NonamEVm016518
GG_NonamEVm021419t1,GG_NonamEVm021419
GG_NonamEVm003639t1,GG_NonamEVm003639
GG_NonamEVm021676t1,GG_NonamEVm021676
GG_NonamEVm015682t1,GG_NonamEVm015682
GG_NonamEVm015749t1,GG_NonamEVm015749
GG_NonamEVm008746t1,GG_NonamEVm008746
GG_NonamEVm009908t1,GG_NonamEVm009908
GG_NonamEVm012442t1,GG_NonamEVm012442
GG_NonamEVm021784t1,GG_NonamEVm021784
GG_NonamEVm009791t1,GG_NonamEVm009791
GG_NonamEVm001161t1,GG_NonamEVm001161
GG_NonamEVm015935t1,GG_NonamEVm015935
GG_NonamEVm001546t1,GG_NonamEVm001546
GG_NonamEVm015469t1,GG_NonamEVm015469
GG_NonamEVm002735t1,GG_NonamEVm002735
GG_NonamEVm013376t1,GG_NonamEVm013376
GG_NonamEVm007006t1,GG_NonamEVm007006
GG_NonamEVm001118t1,GG_NonamEVm001118
GG_NonamEVm018493t1,GG_NonamEVm018493
GG_NonamEVm021219t1,GG_NonamEVm021219
GG_NonamEVm000722t1,GG_NonamEVm000722
GG_NonamEVm005358t1,GG_NonamEVm005358
GG_NonamEVm002563t1,GG_NonamEVm002563
GG_NonamEVm003440t2,GG_NonamEVm003440
GG_NonamEVm001028t1,GG_NonamEVm001028
GG_NonamEVm006460t1,GG_NonamEVm006460
GG_NonamEVm019829t1,GG_NonamEVm019829
GG_NonamEVm009464t1,GG_NonamEVm009464
GG_NonamEVm018403t1,GG_NonamEVm018403
GG_NonamEVm000665t1,GG_NonamEVm000665
GG_NonamEVm013052t1,GG_NonamEVm013052
GG_NonamEVm002947t1,GG_NonamEVm002947
GG_NonamEVm005102t1,GG_NonamEVm005102
GG_NonamEVm015629t1,GG_NonamEVm015629
GG_NonamEVm019615t1,GG_NonamEVm019615
GG_NonamEVm020961t1,GG_NonamEVm020961
GG_NonamEVm026630t1,GG_NonamEVm026630
GG_NonamEVm023197t1,GG_NonamEVm023197
GG_NonamEVm019319t1,GG_NonamEVm019319
GG_NonamEVm009095t1,GG_NonamEVm009095
GG_NonamEVm018750t1,GG_NonamEVm018750
GG_NonamEVm010462t1,GG_NonamEVm010462
GG_NonamEVm017635t1,GG_NonamEVm017635
GG_NonamEVm021881t1,GG_NonamEVm021881
GG_NonamEVm017768t1,GG_NonamEVm017768
GG_NonamEVm015596t1,GG_NonamEVm015596
GG_NonamEVm014497t6,GG_NonamEVm014497
GG_NonamEVm005304t1,GG_NonamEVm005304
GG_NonamEVm007332t1,GG_NonamEVm007332
GG_NonamEVm022900t1,GG_NonamEVm022900
GG_NonamEVm003914t1,GG_NonamEVm003914
GG_NonamEVm002860t1,GG_NonamEVm002860
GG_NonamEVm003623t1,GG_NonamEVm003623
GG_NonamEVm020802t1,GG_NonamEVm020802
GG_NonamEVm001928t1,GG_NonamEVm001928
GG_NonamEVm006820t1,GG_NonamEVm006820
GG_NonamEVm012643t2,GG_NonamEVm012643
GG_NonamEVm006820t3,GG_NonamEVm006820
GG_NonamEVm008830t2,GG_NonamEVm008830
GG_NonamEVm015434t1,GG_NonamEVm015434
GG_NonamEVm023597t1,GG_NonamEVm023597
GG_NonamEVm014863t1,GG_NonamEVm014863
GG_NonamEVm015648t1,GG_NonamEVm015648
GG_NonamEVm011085t1,GG_NonamEVm011085
GG_NonamEVm008175t1,GG_NonamEVm008175
GG_NonamEVm007741t1,GG_NonamEVm007741
GG_NonamEVm020576t1,GG_NonamEVm020576
GG_NonamEVm000009t1,GG_NonamEVm000009
GG_NonamEVm015877t1,GG_NonamEVm015877
GG_NonamEVm015870t1,GG_NonamEVm015870
GG_NonamEVm003077t1,GG_NonamEVm003077
GG_NonamEVm008658t1,GG_NonamEVm008658
GG_NonamEVm015449t1,GG_NonamEVm015449
GG_NonamEVm006069t3,GG_NonamEVm006069
GG_NonamEVm028017t1,GG_NonamEVm028017
GG_NonamEVm020156t1,GG_NonamEVm020156
GG_NonamEVm012395t1,GG_NonamEVm012395
GG_NonamEVm010016t1,GG_NonamEVm010016
GG_NonamEVm006813t1,GG_NonamEVm006813
GG_NonamEVm001957t1,GG_NonamEVm001957
GG_NonamEVm008563t1,GG_NonamEVm008563
GG_NonamEVm015364t1,GG_NonamEVm015364
GG_NonamEVm005313t1,GG_NonamEVm005313
GG_NonamEVm014917t1,GG_NonamEVm014917
GG_NonamEVm025416t1,GG_NonamEVm025416
GG_NonamEVm016099t1,GG_NonamEVm016099
GG_NonamEVm012151t1,GG_NonamEVm012151
GG_NonamEVm001052t1,GG_NonamEVm001052
GG_NonamEVm019197t1,GG_NonamEVm019197
GG_NonamEVm014883t1,GG_NonamEVm014883
GG_NonamEVm005495t1,GG_NonamEVm005495
GG_NonamEVm002196t1,GG_NonamEVm002196
GG_NonamEVm007269t1,GG_NonamEVm007269
GG_NonamEVm007016t1,GG_NonamEVm007016
GG_NonamEVm002777t1,GG_NonamEVm002777
GG_NonamEVm018602t1,GG_NonamEVm018602
GG_NonamEVm020520t1,GG_NonamEVm020520
GG_NonamEVm024921t1,GG_NonamEVm024921
GG_NonamEVm003572t1,GG_NonamEVm003572
GG_NonamEVm023792t2,GG_NonamEVm023792
GG_NonamEVm000747t3,GG_NonamEVm000747
GG_NonamEVm027342t1,GG_NonamEVm027342
GG_NonamEVm023273t1,GG_NonamEVm023273
GG_NonamEVm011360t1,GG_NonamEVm011360
GG_NonamEVm002611t1,GG_NonamEVm002611
GG_NonamEVm024790t2,GG_NonamEVm024790
GG_NonamEVm019585t1,GG_NonamEVm019585
GG_NonamEVm006374t1,GG_NonamEVm006374
GG_NonamEVm020475t1,GG_NonamEVm020475
GG_NonamEVm015261t1,GG_NonamEVm015261
GG_NonamEVm020841t1,GG_NonamEVm020841
GG_NonamEVm009869t1,GG_NonamEVm009869
GG_NonamEVm011622t1,GG_NonamEVm011622
GG_NonamEVm005786t1,GG_NonamEVm005786
GG_NonamEVm010220t1,GG_NonamEVm010220
GG_NonamEVm006633t1,GG_NonamEVm006633
GG_NonamEVm000190t1,GG_NonamEVm000190
GG_NonamEVm001798t1,GG_NonamEVm001798
GG_NonamEVm001244t2,GG_NonamEVm001244
GG_NonamEVm006711t1,GG_NonamEVm006711
GG_NonamEVm006379t1,GG_NonamEVm006379
GG_NonamEVm013238t1,GG_NonamEVm013238
GG_NonamEVm007080t1,GG_NonamEVm007080
GG_NonamEVm018227t1,GG_NonamEVm018227
GG_NonamEVm016835t1,GG_NonamEVm016835
GG_NonamEVm020813t1,GG_NonamEVm020813
GG_NonamEVm009144t1,GG_NonamEVm009144
GG_NonamEVm002043t1,GG_NonamEVm002043
GG_NonamEVm008510t1,GG_NonamEVm008510
GG_NonamEVm004394t1,GG_NonamEVm004394
GG_NonamEVm023264t1,GG_NonamEVm023264
GG_NonamEVm016961t1,GG_NonamEVm016961
GG_NonamEVm011524t1,GG_NonamEVm011524
GG_NonamEVm008902t1,GG_NonamEVm008902
GG_NonamEVm019245t1,GG_NonamEVm019245
GG_NonamEVm002922t2,GG_NonamEVm002922
GG_NonamEVm009544t1,GG_NonamEVm009544
GG_NonamEVm002764t2,GG_NonamEVm002764
GG_NonamEVm000751t1,GG_NonamEVm000751
GG_NonamEVm022358t1,GG_NonamEVm022358
GG_NonamEVm003869t1,GG_NonamEVm003869
GG_NonamEVm013749t2,GG_NonamEVm013749
GG_NonamEVm009012t1,GG_NonamEVm009012
GG_NonamEVm002481t1,GG_NonamEVm002481
GG_NonamEVm009803t1,GG_NonamEVm009803
GG_NonamEVm009468t1,GG_NonamEVm009468
GG_NonamEVm002145t1,GG_NonamEVm002145
GG_NonamEVm004295t1,GG_NonamEVm004295
GG_NonamEVm013118t2,GG_NonamEVm013118
GG_NonamEVm002117t1,GG_NonamEVm002117
GG_NonamEVm019213t1,GG_NonamEVm019213
GG_NonamEVm001093t1,GG_NonamEVm001093
GG_NonamEVm018592t1,GG_NonamEVm018592
GG_NonamEVm017846t1,GG_NonamEVm017846
GG_NonamEVm007845t1,GG_NonamEVm007845
GG_NonamEVm014817t1,GG_NonamEVm014817
GG_NonamEVm014613t1,GG_NonamEVm014613
GG_NonamEVm010008t1,GG_NonamEVm010008
GG_NonamEVm005797t2,GG_NonamEVm005797
GG_NonamEVm008232t4,GG_NonamEVm008232
GG_NonamEVm022046t1,GG_NonamEVm022046
GG_NonamEVm000464t1,GG_NonamEVm000464
GG_NonamEVm003196t1,GG_NonamEVm003196
GG_NonamEVm016580t1,GG_NonamEVm016580
GG_NonamEVm015241t1,GG_NonamEVm015241
GG_NonamEVm014112t2,GG_NonamEVm014112
GG_NonamEVm019158t1,GG_NonamEVm019158
GG_NonamEVm017282t1,GG_NonamEVm017282
GG_NonamEVm019578t1,GG_NonamEVm019578
GG_NonamEVm006912t1,GG_NonamEVm006912
GG_NonamEVm003253t1,GG_NonamEVm003253
GG_NonamEVm014110t1,GG_NonamEVm014110
GG_NonamEVm012316t1,GG_NonamEVm012316
GG_NonamEVm007720t1,GG_NonamEVm007720
GG_NonamEVm015413t1,GG_NonamEVm015413
GG_NonamEVm015771t1,GG_NonamEVm015771
GG_NonamEVm000832t1,GG_NonamEVm000832
GG_NonamEVm000816t4,GG_NonamEVm000816
GG_NonamEVm006847t1,GG_NonamEVm006847
GG_NonamEVm000639t1,GG_NonamEVm000639
GG_NonamEVm009907t1,GG_NonamEVm009907
GG_NonamEVm021682t1,GG_NonamEVm021682
GG_NonamEVm011930t1,GG_NonamEVm011930
GG_NonamEVm006697t1,GG_NonamEVm006697
GG_NonamEVm004193t1,GG_NonamEVm004193
GG_NonamEVm022022t1,GG_NonamEVm022022
GG_NonamEVm017629t1,GG_NonamEVm017629
GG_NonamEVm027941t1,GG_NonamEVm027941
GG_NonamEVm019780t1,GG_NonamEVm019780
GG_NonamEVm015076t1,GG_NonamEVm015076
GG_NonamEVm015126t1,GG_NonamEVm015126
GG_NonamEVm005768t1,GG_NonamEVm005768
GG_NonamEVm016791t1,GG_NonamEVm016791
GG_NonamEVm003309t3,GG_NonamEVm003309
GG_NonamEVm000266t2,GG_NonamEVm000266
GG_NonamEVm010876t1,GG_NonamEVm010876
GG_NonamEVm003390t1,GG_NonamEVm003390
GG_NonamEVm012188t1,GG_NonamEVm012188
GG_NonamEVm001406t1,GG_NonamEVm001406
GG_NonamEVm006032t1,GG_NonamEVm006032
GG_NonamEVm005833t1,GG_NonamEVm005833
GG_NonamEVm017436t1,GG_NonamEVm017436
GG_NonamEVm019395t1,GG_NonamEVm019395
GG_NonamEVm015668t1,GG_NonamEVm015668
GG_NonamEVm005105t1,GG_NonamEVm005105
GG_NonamEVm022821t1,GG_NonamEVm022821
GG_NonamEVm016412t1,GG_NonamEVm016412
GG_NonamEVm015860t1,GG_NonamEVm015860
GG_NonamEVm006534t1,GG_NonamEVm006534
GG_NonamEVm006726t1,GG_NonamEVm006726
GG_NonamEVm020235t1,GG_NonamEVm020235
GG_NonamEVm016430t1,GG_NonamEVm016430
GG_NonamEVm024598t1,GG_NonamEVm024598
GG_NonamEVm009052t1,GG_NonamEVm009052
GG_NonamEVm022997t1,GG_NonamEVm022997
GG_NonamEVm005535t5,GG_NonamEVm005535
GG_NonamEVm005558t1,GG_NonamEVm005558
GG_NonamEVm010114t1,GG_NonamEVm010114
GG_NonamEVm014659t1,GG_NonamEVm014659
GG_NonamEVm014412t2,GG_NonamEVm014412
GG_NonamEVm015103t1,GG_NonamEVm015103
GG_NonamEVm015613t1,GG_NonamEVm015613
GG_NonamEVm019034t1,GG_NonamEVm019034
GG_NonamEVm017657t2,GG_NonamEVm017657
GG_NonamEVm014449t1,GG_NonamEVm014449
GG_NonamEVm001711t1,GG_NonamEVm001711
GG_NonamEVm006180t1,GG_NonamEVm006180
GG_NonamEVm000318t5,GG_NonamEVm000318
GG_NonamEVm003803t1,GG_NonamEVm003803
GG_NonamEVm001647t1,GG_NonamEVm001647
GG_NonamEVm022009t1,GG_NonamEVm022009
GG_NonamEVm010337t1,GG_NonamEVm010337
GG_NonamEVm020942t1,GG_NonamEVm020942
GG_NonamEVm000452t1,GG_NonamEVm000452
GG_NonamEVm006150t1,GG_NonamEVm006150
GG_NonamEVm001947t1,GG_NonamEVm001947
GG_NonamEVm015502t4,GG_NonamEVm015502
GG_NonamEVm017287t1,GG_NonamEVm017287
GG_NonamEVm006282t1,GG_NonamEVm006282
GG_NonamEVm009214t1,GG_NonamEVm009214
GG_NonamEVm008745t1,GG_NonamEVm008745
GG_NonamEVm010701t1,GG_NonamEVm010701
GG_NonamEVm015756t1,GG_NonamEVm015756
GG_NonamEVm009079t1,GG_NonamEVm009079
GG_NonamEVm028272t1,GG_NonamEVm028272
GG_NonamEVm010387t1,GG_NonamEVm010387
GG_NonamEVm021687t1,GG_NonamEVm021687
GG_NonamEVm000760t1,GG_NonamEVm000760
GG_NonamEVm019845t2,GG_NonamEVm019845
GG_NonamEVm003719t1,GG_NonamEVm003719
GG_NonamEVm014161t1,GG_NonamEVm014161
GG_NonamEVm018731t1,GG_NonamEVm018731
GG_NonamEVm001048t1,GG_NonamEVm001048
GG_NonamEVm006800t1,GG_NonamEVm006800
GG_NonamEVm010134t1,GG_NonamEVm010134
GG_NonamEVm014255t1,GG_NonamEVm014255
GG_NonamEVm006414t2,GG_NonamEVm006414
GG_NonamEVm020288t1,GG_NonamEVm020288
GG_NonamEVm002477t1,GG_NonamEVm002477
GG_NonamEVm009569t1,GG_NonamEVm009569
GG_NonamEVm000328t1,GG_NonamEVm000328
GG_NonamEVm002081t2,GG_NonamEVm002081
GG_NonamEVm021154t1,GG_NonamEVm021154
GG_NonamEVm010284t1,GG_NonamEVm010284
GG_NonamEVm018886t1,GG_NonamEVm018886
GG_NonamEVm001132t1,GG_NonamEVm001132
GG_NonamEVm008968t1,GG_NonamEVm008968
GG_NonamEVm010665t2,GG_NonamEVm010665
GG_NonamEVm005068t3,GG_NonamEVm005068
GG_NonamEVm015283t1,GG_NonamEVm015283
GG_NonamEVm016710t1,GG_NonamEVm016710
GG_NonamEVm003140t1,GG_NonamEVm003140
GG_NonamEVm006823t2,GG_NonamEVm006823
GG_NonamEVm010836t1,GG_NonamEVm010836
GG_NonamEVm018408t1,GG_NonamEVm018408
GG_NonamEVm004423t1,GG_NonamEVm004423
GG_NonamEVm022283t1,GG_NonamEVm022283
GG_NonamEVm015442t1,GG_NonamEVm015442
GG_NonamEVm020070t1,GG_NonamEVm020070
GG_NonamEVm009007t1,GG_NonamEVm009007
GG_NonamEVm005588t1,GG_NonamEVm005588
GG_NonamEVm017505t1,GG_NonamEVm017505
GG_NonamEVm003836t1,GG_NonamEVm003836
GG_NonamEVm010692t1,GG_NonamEVm010692
GG_NonamEVm014128t1,GG_NonamEVm014128
GG_NonamEVm008824t1,GG_NonamEVm008824
GG_NonamEVm000515t1,GG_NonamEVm000515
GG_NonamEVm008448t1,GG_NonamEVm008448
GG_NonamEVm028871t1,GG_NonamEVm028871
GG_NonamEVm016778t3,GG_NonamEVm016778
GG_NonamEVm017622t1,GG_NonamEVm017622
GG_NonamEVm021241t1,GG_NonamEVm021241
GG_NonamEVm018117t1,GG_NonamEVm018117
GG_NonamEVm004610t1,GG_NonamEVm004610
GG_NonamEVm011343t1,GG_NonamEVm011343
GG_NonamEVm013093t1,GG_NonamEVm013093
GG_NonamEVm017295t1,GG_NonamEVm017295
GG_NonamEVm003560t1,GG_NonamEVm003560
GG_NonamEVm010484t1,GG_NonamEVm010484
GG_NonamEVm013782t1,GG_NonamEVm013782
GG_NonamEVm020342t1,GG_NonamEVm020342
GG_NonamEVm005162t1,GG_NonamEVm005162
GG_NonamEVm019366t1,GG_NonamEVm019366
GG_NonamEVm008507t1,GG_NonamEVm008507
GG_NonamEVm010618t1,GG_NonamEVm010618
GG_NonamEVm002539t1,GG_NonamEVm002539
GG_NonamEVm009452t1,GG_NonamEVm009452
GG_NonamEVm018391t1,GG_NonamEVm018391
GG_NonamEVm009342t1,GG_NonamEVm009342
GG_NonamEVm017941t1,GG_NonamEVm017941
GG_NonamEVm021260t1,GG_NonamEVm021260
GG_NonamEVm021924t2,GG_NonamEVm021924
GG_NonamEVm003456t1,GG_NonamEVm003456
GG_NonamEVm014660t2,GG_NonamEVm014660
GG_NonamEVm009296t1,GG_NonamEVm009296
GG_NonamEVm003392t1,GG_NonamEVm003392
GG_NonamEVm010064t1,GG_NonamEVm010064
GG_NonamEVm017955t1,GG_NonamEVm017955
GG_NonamEVm013171t2,GG_NonamEVm013171
GG_NonamEVm001587t1,GG_NonamEVm001587
GG_NonamEVm012242t1,GG_NonamEVm012242
GG_NonamEVm015416t1,GG_NonamEVm015416
GG_NonamEVm014606t1,GG_NonamEVm014606
GG_NonamEVm007094t1,GG_NonamEVm007094
GG_NonamEVm002967t1,GG_NonamEVm002967
GG_NonamEVm019295t1,GG_NonamEVm019295
GG_NonamEVm006368t1,GG_NonamEVm006368
GG_NonamEVm012208t1,GG_NonamEVm012208
GG_NonamEVm017772t1,GG_NonamEVm017772
GG_NonamEVm002526t1,GG_NonamEVm002526
GG_NonamEVm005798t1,GG_NonamEVm005798
GG_NonamEVm022094t1,GG_NonamEVm022094
GG_NonamEVm011648t1,GG_NonamEVm011648
GG_NonamEVm007959t1,GG_NonamEVm007959
GG_NonamEVm014074t1,GG_NonamEVm014074
GG_NonamEVm007513t1,GG_NonamEVm007513
GG_NonamEVm009073t1,GG_NonamEVm009073
GG_NonamEVm012054t3,GG_NonamEVm012054
GG_NonamEVm006325t2,GG_NonamEVm006325
GG_NonamEVm020846t1,GG_NonamEVm020846
GG_NonamEVm032504t1,GG_NonamEVm032504
GG_NonamEVm007817t1,GG_NonamEVm007817
GG_NonamEVm011515t1,GG_NonamEVm011515
GG_NonamEVm001019t1,GG_NonamEVm001019
GG_NonamEVm009696t1,GG_NonamEVm009696
GG_NonamEVm019023t1,GG_NonamEVm019023
GG_NonamEVm012810t1,GG_NonamEVm012810
GG_NonamEVm003126t1,GG_NonamEVm003126
GG_NonamEVm000955t1,GG_NonamEVm000955
GG_NonamEVm005585t1,GG_NonamEVm005585
GG_NonamEVm003902t1,GG_NonamEVm003902
GG_NonamEVm012046t1,GG_NonamEVm012046
GG_NonamEVm020227t1,GG_NonamEVm020227
GG_NonamEVm011844t1,GG_NonamEVm011844
GG_NonamEVm015674t1,GG_NonamEVm015674
GG_NonamEVm005814t1,GG_NonamEVm005814
GG_NonamEVm008900t1,GG_NonamEVm008900
GG_NonamEVm014698t1,GG_NonamEVm014698
GG_NonamEVm017879t1,GG_NonamEVm017879
GG_NonamEVm019782t1,GG_NonamEVm019782
GG_NonamEVm006922t3,GG_NonamEVm006922
GG_NonamEVm003289t1,GG_NonamEVm003289
GG_NonamEVm014139t1,GG_NonamEVm014139
GG_NonamEVm005141t1,GG_NonamEVm005141
GG_NonamEVm003755t1,GG_NonamEVm003755
GG_NonamEVm008886t1,GG_NonamEVm008886
GG_NonamEVm003203t1,GG_NonamEVm003203
GG_NonamEVm024745t1,GG_NonamEVm024745
GG_NonamEVm013679t1,GG_NonamEVm013679
GG_NonamEVm007246t1,GG_NonamEVm007246
GG_NonamEVm005972t1,GG_NonamEVm005972
GG_NonamEVm004964t2,GG_NonamEVm004964
GG_NonamEVm004634t1,GG_NonamEVm004634
GG_NonamEVm007788t1,GG_NonamEVm007788
GG_NonamEVm022885t1,GG_NonamEVm022885
GG_NonamEVm013748t2,GG_NonamEVm013748
GG_NonamEVm003006t1,GG_NonamEVm003006
GG_NonamEVm010260t1,GG_NonamEVm010260
GG_NonamEVm023581t1,GG_NonamEVm023581
GG_NonamEVm019618t1,GG_NonamEVm019618
GG_NonamEVm005658t1,GG_NonamEVm005658
GG_NonamEVm002614t1,GG_NonamEVm002614
GG_NonamEVm022806t1,GG_NonamEVm022806
GG_NonamEVm020466t1,GG_NonamEVm020466
GG_NonamEVm012327t2,GG_NonamEVm012327
GG_NonamEVm007169t1,GG_NonamEVm007169
GG_NonamEVm009357t1,GG_NonamEVm009357
GG_NonamEVm010204t1,GG_NonamEVm010204
GG_NonamEVm008577t3,GG_NonamEVm008577
GG_NonamEVm002564t1,GG_NonamEVm002564
GG_NonamEVm020325t1,GG_NonamEVm020325
GG_NonamEVm010211t1,GG_NonamEVm010211
GG_NonamEVm005421t1,GG_NonamEVm005421
GG_NonamEVm012002t1,GG_NonamEVm012002
GG_NonamEVm014898t1,GG_NonamEVm014898
GG_NonamEVm010108t4,GG_NonamEVm010108
GG_NonamEVm005331t1,GG_NonamEVm005331
GG_NonamEVm013985t1,GG_NonamEVm013985
GG_NonamEVm002621t1,GG_NonamEVm002621
GG_NonamEVm007346t3,GG_NonamEVm007346
GG_NonamEVm002001t1,GG_NonamEVm002001
GG_NonamEVm023376t2,GG_NonamEVm023376
GG_NonamEVm017168t1,GG_NonamEVm017168
GG_NonamEVm000627t1,GG_NonamEVm000627
GG_NonamEVm012730t1,GG_NonamEVm012730
GG_NonamEVm001170t1,GG_NonamEVm001170
GG_NonamEVm004907t1,GG_NonamEVm004907
GG_NonamEVm008556t7,GG_NonamEVm008556
GG_NonamEVm025324t1,GG_NonamEVm025324
GG_NonamEVm020241t1,GG_NonamEVm020241
GG_NonamEVm020774t1,GG_NonamEVm020774
GG_NonamEVm001233t1,GG_NonamEVm001233
GG_NonamEVm018632t1,GG_NonamEVm018632
GG_NonamEVm021756t1,GG_NonamEVm021756
GG_NonamEVm011177t1,GG_NonamEVm011177
GG_NonamEVm019161t1,GG_NonamEVm019161
GG_NonamEVm021678t1,GG_NonamEVm021678
GG_NonamEVm000165t1,GG_NonamEVm000165
GG_NonamEVm012197t1,GG_NonamEVm012197
GG_NonamEVm010040t1,GG_NonamEVm010040
GG_NonamEVm001542t1,GG_NonamEVm001542
GG_NonamEVm012186t1,GG_NonamEVm012186
GG_NonamEVm001464t1,GG_NonamEVm001464
GG_NonamEVm007419t1,GG_NonamEVm007419
GG_NonamEVm006824t1,GG_NonamEVm006824
GG_NonamEVm002627t1,GG_NonamEVm002627
GG_NonamEVm016583t1,GG_NonamEVm016583
GG_NonamEVm019512t1,GG_NonamEVm019512
GG_NonamEVm022302t1,GG_NonamEVm022302
GG_NonamEVm006923t1,GG_NonamEVm006923
GG_NonamEVm004708t1,GG_NonamEVm004708
GG_NonamEVm020631t1,GG_NonamEVm020631
GG_NonamEVm020459t1,GG_NonamEVm020459
