TXNAME,GENEID
GG_NonamEVm001928t3,GG_NonamEVm001928
GG_NonamEVm001928t4,GG_NonamEVm001928
GG_NonamEVm001929t1,GG_NonamEVm001929
GG_NonamEVm001930t1,GG_NonamEVm001930
GG_NonamEVm001930t2,GG_NonamEVm001930
GG_NonamEVm001930t3,GG_NonamEVm001930
GG_NonamEVm001930t4,GG_NonamEVm001930
GG_NonamEVm001931t1,GG_NonamEVm001931
GG_NonamEVm001932t1,GG_NonamEVm001932
GG_NonamEVm001932t2,GG_NonamEVm001932
GG_NonamEVm001932t3,GG_NonamEVm001932
GG_NonamEVm001932t4,GG_NonamEVm001932
GG_NonamEVm001932t5,GG_NonamEVm001932
GG_NonamEVm001932t6,GG_NonamEVm001932
GG_NonamEVm001933t1,GG_NonamEVm001933
GG_NonamEVm001933t2,GG_NonamEVm001933
GG_NonamEVm001933t3,GG_NonamEVm001933
GG_NonamEVm001934t1,GG_NonamEVm001934
GG_NonamEVm001935t1,GG_NonamEVm001935
GG_NonamEVm001935t2,GG_NonamEVm001935
GG_NonamEVm001936t1,GG_NonamEVm001936
GG_NonamEVm001936t2,GG_NonamEVm001936
GG_NonamEVm001936t3,GG_NonamEVm001936
GG_NonamEVm001936t4,GG_NonamEVm001936
GG_NonamEVm001936t5,GG_NonamEVm001936
GG_NonamEVm001936t6,GG_NonamEVm001936
GG_NonamEVm001937t1,GG_NonamEVm001937
GG_NonamEVm001938t1,GG_NonamEVm001938
GG_NonamEVm001938t2,GG_NonamEVm001938
GG_NonamEVm001938t3,GG_NonamEVm001938
GG_NonamEVm001938t4,GG_NonamEVm001938
GG_NonamEVm001938t5,GG_NonamEVm001938
GG_NonamEVm001938t6,GG_NonamEVm001938
GG_NonamEVm001938t7,GG_NonamEVm001938
GG_NonamEVm001939t1,GG_NonamEVm001939
GG_NonamEVm001939t2,GG_NonamEVm001939
GG_NonamEVm001940t1,GG_NonamEVm001940
GG_NonamEVm001940t2,GG_NonamEVm001940
GG_NonamEVm001940t3,GG_NonamEVm001940
GG_NonamEVm001940t4,GG_NonamEVm001940
GG_NonamEVm001940t5,GG_NonamEVm001940
GG_NonamEVm001940t6,GG_NonamEVm001940
GG_NonamEVm001940t7,GG_NonamEVm001940
GG_NonamEVm001940t8,GG_NonamEVm001940
GG_NonamEVm001941t1,GG_NonamEVm001941
GG_NonamEVm001942t1,GG_NonamEVm001942
GG_NonamEVm001943t1,GG_NonamEVm001943
GG_NonamEVm001943t2,GG_NonamEVm001943
GG_NonamEVm001944t1,GG_NonamEVm001944
GG_NonamEVm001944t2,GG_NonamEVm001944
GG_NonamEVm001945t1,GG_NonamEVm001945
GG_NonamEVm001945t2,GG_NonamEVm001945
GG_NonamEVm001945t3,GG_NonamEVm001945
GG_NonamEVm001945t4,GG_NonamEVm001945
GG_NonamEVm001945t5,GG_NonamEVm001945
GG_NonamEVm001945t6,GG_NonamEVm001945
GG_NonamEVm001946t1,GG_NonamEVm001946
GG_NonamEVm001946t2,GG_NonamEVm001946
GG_NonamEVm001946t3,GG_NonamEVm001946
GG_NonamEVm001946t4,GG_NonamEVm001946
GG_NonamEVm001946t5,GG_NonamEVm001946
GG_NonamEVm001947t1,GG_NonamEVm001947
GG_NonamEVm001947t2,GG_NonamEVm001947
GG_NonamEVm001947t3,GG_NonamEVm001947
GG_NonamEVm001947t4,GG_NonamEVm001947
GG_NonamEVm001947t5,GG_NonamEVm001947
GG_NonamEVm001948t1,GG_NonamEVm001948
GG_NonamEVm001948t2,GG_NonamEVm001948
GG_NonamEVm001948t3,GG_NonamEVm001948
GG_NonamEVm001948t4,GG_NonamEVm001948
GG_NonamEVm001948t5,GG_NonamEVm001948
GG_NonamEVm001949t1,GG_NonamEVm001949
GG_NonamEVm001950t1,GG_NonamEVm001950
GG_NonamEVm001950t2,GG_NonamEVm001950
GG_NonamEVm001951t1,GG_NonamEVm001951
GG_NonamEVm001952t1,GG_NonamEVm001952
GG_NonamEVm001952t2,GG_NonamEVm001952
GG_NonamEVm001953t1,GG_NonamEVm001953
GG_NonamEVm001954t1,GG_NonamEVm001954
GG_NonamEVm001955t1,GG_NonamEVm001955
GG_NonamEVm001955t2,GG_NonamEVm001955
GG_NonamEVm001956t1,GG_NonamEVm001956
GG_NonamEVm001956t2,GG_NonamEVm001956
GG_NonamEVm001956t3,GG_NonamEVm001956
GG_NonamEVm001956t4,GG_NonamEVm001956
GG_NonamEVm001956t5,GG_NonamEVm001956
GG_NonamEVm001956t6,GG_NonamEVm001956
GG_NonamEVm001957t1,GG_NonamEVm001957
GG_NonamEVm001957t2,GG_NonamEVm001957
GG_NonamEVm001958t1,GG_NonamEVm001958
GG_NonamEVm001958t2,GG_NonamEVm001958
GG_NonamEVm001958t3,GG_NonamEVm001958
GG_NonamEVm001959t1,GG_NonamEVm001959
GG_NonamEVm001959t2,GG_NonamEVm001959
GG_NonamEVm001960t1,GG_NonamEVm001960
GG_NonamEVm001960t2,GG_NonamEVm001960
GG_NonamEVm001960t3,GG_NonamEVm001960
GG_NonamEVm001960t4,GG_NonamEVm001960
GG_NonamEVm001961t1,GG_NonamEVm001961
GG_NonamEVm001961t2,GG_NonamEVm001961
GG_NonamEVm001961t3,GG_NonamEVm001961
GG_NonamEVm001961t4,GG_NonamEVm001961
GG_NonamEVm001961t5,GG_NonamEVm001961
GG_NonamEVm001962t1,GG_NonamEVm001962
GG_NonamEVm001962t2,GG_NonamEVm001962
GG_NonamEVm001963t1,GG_NonamEVm001963
GG_NonamEVm001963t2,GG_NonamEVm001963
GG_NonamEVm001963t3,GG_NonamEVm001963
GG_NonamEVm001964t1,GG_NonamEVm001964
GG_NonamEVm001964t2,GG_NonamEVm001964
GG_NonamEVm001965t1,GG_NonamEVm001965
GG_NonamEVm001965t2,GG_NonamEVm001965
GG_NonamEVm001966t1,GG_NonamEVm001966
GG_NonamEVm001967t1,GG_NonamEVm001967
GG_NonamEVm001968t1,GG_NonamEVm001968
GG_NonamEVm001968t2,GG_NonamEVm001968
GG_NonamEVm001968t3,GG_NonamEVm001968
GG_NonamEVm001969t1,GG_NonamEVm001969
GG_NonamEVm001969t2,GG_NonamEVm001969
GG_NonamEVm001970t1,GG_NonamEVm001970
GG_NonamEVm001970t2,GG_NonamEVm001970
GG_NonamEVm001971t1,GG_NonamEVm001971
GG_NonamEVm001971t2,GG_NonamEVm001971
GG_NonamEVm001971t3,GG_NonamEVm001971
GG_NonamEVm001971t4,GG_NonamEVm001971
GG_NonamEVm001972t1,GG_NonamEVm001972
GG_NonamEVm001973t1,GG_NonamEVm001973
GG_NonamEVm001973t2,GG_NonamEVm001973
GG_NonamEVm001973t3,GG_NonamEVm001973
GG_NonamEVm001974t1,GG_NonamEVm001974
GG_NonamEVm001975t1,GG_NonamEVm001975
GG_NonamEVm001975t2,GG_NonamEVm001975
GG_NonamEVm001975t3,GG_NonamEVm001975
GG_NonamEVm001976t1,GG_NonamEVm001976
GG_NonamEVm001976t2,GG_NonamEVm001976
GG_NonamEVm001977t1,GG_NonamEVm001977
GG_NonamEVm001977t2,GG_NonamEVm001977
GG_NonamEVm001977t3,GG_NonamEVm001977
GG_NonamEVm001977t4,GG_NonamEVm001977
GG_NonamEVm001978t1,GG_NonamEVm001978
GG_NonamEVm001978t2,GG_NonamEVm001978
GG_NonamEVm001979t1,GG_NonamEVm001979
GG_NonamEVm001980t1,GG_NonamEVm001980
GG_NonamEVm001980t2,GG_NonamEVm001980
GG_NonamEVm001981t1,GG_NonamEVm001981
GG_NonamEVm001981t2,GG_NonamEVm001981
GG_NonamEVm001981t3,GG_NonamEVm001981
GG_NonamEVm001981t4,GG_NonamEVm001981
GG_NonamEVm001981t5,GG_NonamEVm001981
GG_NonamEVm001981t6,GG_NonamEVm001981
GG_NonamEVm001981t7,GG_NonamEVm001981
GG_NonamEVm001981t8,GG_NonamEVm001981
GG_NonamEVm001981t9,GG_NonamEVm001981
GG_NonamEVm001982t1,GG_NonamEVm001982
GG_NonamEVm001982t2,GG_NonamEVm001982
GG_NonamEVm001983t1,GG_NonamEVm001983
GG_NonamEVm001984t1,GG_NonamEVm001984
GG_NonamEVm001984t2,GG_NonamEVm001984
GG_NonamEVm001984t3,GG_NonamEVm001984
GG_NonamEVm001984t4,GG_NonamEVm001984
GG_NonamEVm001984t5,GG_NonamEVm001984
GG_NonamEVm001985t1,GG_NonamEVm001985
GG_NonamEVm001985t2,GG_NonamEVm001985
GG_NonamEVm001985t3,GG_NonamEVm001985
GG_NonamEVm001986t1,GG_NonamEVm001986
GG_NonamEVm001986t2,GG_NonamEVm001986
GG_NonamEVm001986t3,GG_NonamEVm001986
GG_NonamEVm001986t4,GG_NonamEVm001986
GG_NonamEVm001986t5,GG_NonamEVm001986
GG_NonamEVm001987t1,GG_NonamEVm001987
GG_NonamEVm001987t2,GG_NonamEVm001987
GG_NonamEVm001987t3,GG_NonamEVm001987
GG_NonamEVm001987t4,GG_NonamEVm001987
GG_NonamEVm001987t5,GG_NonamEVm001987
GG_NonamEVm001987t6,GG_NonamEVm001987
GG_NonamEVm001987t7,GG_NonamEVm001987
GG_NonamEVm001987t8,GG_NonamEVm001987
GG_NonamEVm001988t1,GG_NonamEVm001988
GG_NonamEVm001988t2,GG_NonamEVm001988
GG_NonamEVm001989t1,GG_NonamEVm001989
GG_NonamEVm001989t2,GG_NonamEVm001989
GG_NonamEVm001989t3,GG_NonamEVm001989
GG_NonamEVm001989t4,GG_NonamEVm001989
GG_NonamEVm001989t5,GG_NonamEVm001989
GG_NonamEVm001989t6,GG_NonamEVm001989
GG_NonamEVm001989t7,GG_NonamEVm001989
GG_NonamEVm001989t8,GG_NonamEVm001989
GG_NonamEVm001989t9,GG_NonamEVm001989
GG_NonamEVm001990t1,GG_NonamEVm001990
GG_NonamEVm001990t2,GG_NonamEVm001990
GG_NonamEVm001991t1,GG_NonamEVm001991
GG_NonamEVm001991t2,GG_NonamEVm001991
GG_NonamEVm001991t3,GG_NonamEVm001991
GG_NonamEVm001991t4,GG_NonamEVm001991
GG_NonamEVm001991t5,GG_NonamEVm001991
GG_NonamEVm001991t6,GG_NonamEVm001991
GG_NonamEVm001991t7,GG_NonamEVm001991
GG_NonamEVm001992t1,GG_NonamEVm001992
GG_NonamEVm001993t1,GG_NonamEVm001993
GG_NonamEVm001994t1,GG_NonamEVm001994
GG_NonamEVm001994t2,GG_NonamEVm001994
GG_NonamEVm001995t1,GG_NonamEVm001995
GG_NonamEVm001996t1,GG_NonamEVm001996
GG_NonamEVm001997t1,GG_NonamEVm001997
GG_NonamEVm001997t2,GG_NonamEVm001997
GG_NonamEVm001998t1,GG_NonamEVm001998
GG_NonamEVm001998t2,GG_NonamEVm001998
GG_NonamEVm001998t3,GG_NonamEVm001998
GG_NonamEVm001998t4,GG_NonamEVm001998
GG_NonamEVm001998t5,GG_NonamEVm001998
GG_NonamEVm001998t6,GG_NonamEVm001998
GG_NonamEVm001998t7,GG_NonamEVm001998
GG_NonamEVm001998t8,GG_NonamEVm001998
GG_NonamEVm001998t9,GG_NonamEVm001998
GG_NonamEVm001999t1,GG_NonamEVm001999
GG_NonamEVm001999t2,GG_NonamEVm001999
GG_NonamEVm002000t1,GG_NonamEVm002000
GG_NonamEVm002001t1,GG_NonamEVm002001
GG_NonamEVm002001t2,GG_NonamEVm002001
GG_NonamEVm002001t3,GG_NonamEVm002001
GG_NonamEVm002001t4,GG_NonamEVm002001
GG_NonamEVm002002t1,GG_NonamEVm002002
GG_NonamEVm002002t2,GG_NonamEVm002002
GG_NonamEVm002002t3,GG_NonamEVm002002
GG_NonamEVm002002t4,GG_NonamEVm002002
GG_NonamEVm002002t5,GG_NonamEVm002002
GG_NonamEVm002003t1,GG_NonamEVm002003
GG_NonamEVm002003t2,GG_NonamEVm002003
GG_NonamEVm002004t1,GG_NonamEVm002004
GG_NonamEVm002004t2,GG_NonamEVm002004
GG_NonamEVm002005t1,GG_NonamEVm002005
GG_NonamEVm002005t2,GG_NonamEVm002005
GG_NonamEVm002005t3,GG_NonamEVm002005
GG_NonamEVm002005t4,GG_NonamEVm002005
GG_NonamEVm002005t5,GG_NonamEVm002005
GG_NonamEVm002006t1,GG_NonamEVm002006
GG_NonamEVm002006t2,GG_NonamEVm002006
GG_NonamEVm002006t3,GG_NonamEVm002006
GG_NonamEVm002006t4,GG_NonamEVm002006
GG_NonamEVm002006t5,GG_NonamEVm002006
GG_NonamEVm002006t6,GG_NonamEVm002006
GG_NonamEVm002007t1,GG_NonamEVm002007
GG_NonamEVm002007t2,GG_NonamEVm002007
GG_NonamEVm002007t3,GG_NonamEVm002007
GG_NonamEVm002007t4,GG_NonamEVm002007
GG_NonamEVm002008t1,GG_NonamEVm002008
GG_NonamEVm002008t2,GG_NonamEVm002008
GG_NonamEVm002008t3,GG_NonamEVm002008
GG_NonamEVm002008t4,GG_NonamEVm002008
GG_NonamEVm002008t5,GG_NonamEVm002008
GG_NonamEVm002008t6,GG_NonamEVm002008
GG_NonamEVm002009t1,GG_NonamEVm002009
GG_NonamEVm002010t1,GG_NonamEVm002010
GG_NonamEVm002010t2,GG_NonamEVm002010
GG_NonamEVm002010t3,GG_NonamEVm002010
GG_NonamEVm002010t4,GG_NonamEVm002010
GG_NonamEVm002010t5,GG_NonamEVm002010
GG_NonamEVm002010t6,GG_NonamEVm002010
GG_NonamEVm002011t1,GG_NonamEVm002011
GG_NonamEVm002011t2,GG_NonamEVm002011
GG_NonamEVm002011t3,GG_NonamEVm002011
GG_NonamEVm002012t1,GG_NonamEVm002012
GG_NonamEVm002012t2,GG_NonamEVm002012
GG_NonamEVm002012t3,GG_NonamEVm002012
GG_NonamEVm002012t4,GG_NonamEVm002012
GG_NonamEVm002013t1,GG_NonamEVm002013
GG_NonamEVm002013t2,GG_NonamEVm002013
GG_NonamEVm002013t3,GG_NonamEVm002013
GG_NonamEVm002013t4,GG_NonamEVm002013
GG_NonamEVm002013t5,GG_NonamEVm002013
GG_NonamEVm002013t6,GG_NonamEVm002013
GG_NonamEVm002014t1,GG_NonamEVm002014
GG_NonamEVm002014t2,GG_NonamEVm002014
GG_NonamEVm002015t1,GG_NonamEVm002015
GG_NonamEVm002015t2,GG_NonamEVm002015
GG_NonamEVm002015t3,GG_NonamEVm002015
GG_NonamEVm002016t1,GG_NonamEVm002016
GG_NonamEVm002016t2,GG_NonamEVm002016
GG_NonamEVm002016t3,GG_NonamEVm002016
GG_NonamEVm002016t4,GG_NonamEVm002016
GG_NonamEVm002016t5,GG_NonamEVm002016
GG_NonamEVm002016t6,GG_NonamEVm002016
GG_NonamEVm002016t7,GG_NonamEVm002016
GG_NonamEVm002016t8,GG_NonamEVm002016
GG_NonamEVm002017t1,GG_NonamEVm002017
GG_NonamEVm002017t2,GG_NonamEVm002017
GG_NonamEVm002017t3,GG_NonamEVm002017
GG_NonamEVm002017t4,GG_NonamEVm002017
GG_NonamEVm002017t5,GG_NonamEVm002017
GG_NonamEVm002018t1,GG_NonamEVm002018
GG_NonamEVm002018t2,GG_NonamEVm002018
GG_NonamEVm002018t3,GG_NonamEVm002018
GG_NonamEVm002018t4,GG_NonamEVm002018
GG_NonamEVm002018t5,GG_NonamEVm002018
GG_NonamEVm002018t6,GG_NonamEVm002018
GG_NonamEVm002018t7,GG_NonamEVm002018
GG_NonamEVm002018t8,GG_NonamEVm002018
GG_NonamEVm002018t9,GG_NonamEVm002018
GG_NonamEVm002019t1,GG_NonamEVm002019
GG_NonamEVm002019t2,GG_NonamEVm002019
GG_NonamEVm002019t3,GG_NonamEVm002019
GG_NonamEVm002019t4,GG_NonamEVm002019
GG_NonamEVm002019t5,GG_NonamEVm002019
GG_NonamEVm002019t6,GG_NonamEVm002019
GG_NonamEVm002019t7,GG_NonamEVm002019
GG_NonamEVm002019t8,GG_NonamEVm002019
GG_NonamEVm002019t9,GG_NonamEVm002019
GG_NonamEVm002020t1,GG_NonamEVm002020
GG_NonamEVm002020t2,GG_NonamEVm002020
GG_NonamEVm002021t1,GG_NonamEVm002021
GG_NonamEVm002022t1,GG_NonamEVm002022
GG_NonamEVm002022t2,GG_NonamEVm002022
GG_NonamEVm002023t1,GG_NonamEVm002023
GG_NonamEVm002023t2,GG_NonamEVm002023
GG_NonamEVm002023t3,GG_NonamEVm002023
GG_NonamEVm002024t1,GG_NonamEVm002024
GG_NonamEVm002024t2,GG_NonamEVm002024
GG_NonamEVm002024t3,GG_NonamEVm002024
GG_NonamEVm002024t4,GG_NonamEVm002024
GG_NonamEVm002024t5,GG_NonamEVm002024
GG_NonamEVm002024t6,GG_NonamEVm002024
GG_NonamEVm002025t1,GG_NonamEVm002025
GG_NonamEVm002025t2,GG_NonamEVm002025
GG_NonamEVm002025t3,GG_NonamEVm002025
GG_NonamEVm002025t4,GG_NonamEVm002025
GG_NonamEVm002026t1,GG_NonamEVm002026
GG_NonamEVm002026t2,GG_NonamEVm002026
GG_NonamEVm002026t3,GG_NonamEVm002026
GG_NonamEVm002026t4,GG_NonamEVm002026
GG_NonamEVm002027t1,GG_NonamEVm002027
GG_NonamEVm002027t2,GG_NonamEVm002027
GG_NonamEVm002027t3,GG_NonamEVm002027
GG_NonamEVm002028t1,GG_NonamEVm002028
GG_NonamEVm002028t2,GG_NonamEVm002028
GG_NonamEVm002028t3,GG_NonamEVm002028
GG_NonamEVm002028t4,GG_NonamEVm002028
GG_NonamEVm002028t5,GG_NonamEVm002028
GG_NonamEVm002028t6,GG_NonamEVm002028
GG_NonamEVm002029t1,GG_NonamEVm002029
GG_NonamEVm002029t2,GG_NonamEVm002029
GG_NonamEVm002029t3,GG_NonamEVm002029
GG_NonamEVm002029t4,GG_NonamEVm002029
GG_NonamEVm002029t5,GG_NonamEVm002029
GG_NonamEVm002029t6,GG_NonamEVm002029
GG_NonamEVm002029t7,GG_NonamEVm002029
GG_NonamEVm002029t8,GG_NonamEVm002029
GG_NonamEVm002029t9,GG_NonamEVm002029
GG_NonamEVm002030t1,GG_NonamEVm002030
GG_NonamEVm002031t1,GG_NonamEVm002031
GG_NonamEVm002031t2,GG_NonamEVm002031
GG_NonamEVm002031t3,GG_NonamEVm002031
GG_NonamEVm002031t4,GG_NonamEVm002031
GG_NonamEVm002031t5,GG_NonamEVm002031
GG_NonamEVm002031t6,GG_NonamEVm002031
GG_NonamEVm002031t7,GG_NonamEVm002031
GG_NonamEVm002031t8,GG_NonamEVm002031
GG_NonamEVm002032t1,GG_NonamEVm002032
GG_NonamEVm002033t1,GG_NonamEVm002033
GG_NonamEVm002033t2,GG_NonamEVm002033
GG_NonamEVm002034t1,GG_NonamEVm002034
GG_NonamEVm002034t2,GG_NonamEVm002034
GG_NonamEVm002035t1,GG_NonamEVm002035
GG_NonamEVm002036t1,GG_NonamEVm002036
GG_NonamEVm002036t2,GG_NonamEVm002036
GG_NonamEVm002036t3,GG_NonamEVm002036
GG_NonamEVm002037t1,GG_NonamEVm002037
GG_NonamEVm002037t2,GG_NonamEVm002037
GG_NonamEVm002037t3,GG_NonamEVm002037
GG_NonamEVm002037t4,GG_NonamEVm002037
GG_NonamEVm002037t5,GG_NonamEVm002037
GG_NonamEVm002038t1,GG_NonamEVm002038
GG_NonamEVm002038t2,GG_NonamEVm002038
GG_NonamEVm002038t3,GG_NonamEVm002038
GG_NonamEVm002038t4,GG_NonamEVm002038
GG_NonamEVm002038t5,GG_NonamEVm002038
GG_NonamEVm002038t6,GG_NonamEVm002038
GG_NonamEVm002038t7,GG_NonamEVm002038
GG_NonamEVm002039t1,GG_NonamEVm002039
GG_NonamEVm002040t1,GG_NonamEVm002040
GG_NonamEVm002041t1,GG_NonamEVm002041
GG_NonamEVm002041t2,GG_NonamEVm002041
GG_NonamEVm002041t3,GG_NonamEVm002041
GG_NonamEVm002041t4,GG_NonamEVm002041
GG_NonamEVm002041t5,GG_NonamEVm002041
GG_NonamEVm002042t1,GG_NonamEVm002042
GG_NonamEVm002042t2,GG_NonamEVm002042
GG_NonamEVm002043t1,GG_NonamEVm002043
GG_NonamEVm002043t2,GG_NonamEVm002043
GG_NonamEVm002043t3,GG_NonamEVm002043
GG_NonamEVm002043t4,GG_NonamEVm002043
GG_NonamEVm002043t5,GG_NonamEVm002043
GG_NonamEVm002043t6,GG_NonamEVm002043
GG_NonamEVm002043t7,GG_NonamEVm002043
GG_NonamEVm002043t8,GG_NonamEVm002043
GG_NonamEVm002043t9,GG_NonamEVm002043
GG_NonamEVm002044t1,GG_NonamEVm002044
GG_NonamEVm002044t2,GG_NonamEVm002044
GG_NonamEVm002044t3,GG_NonamEVm002044
GG_NonamEVm002044t4,GG_NonamEVm002044
GG_NonamEVm002045t1,GG_NonamEVm002045
GG_NonamEVm002045t2,GG_NonamEVm002045
GG_NonamEVm002045t3,GG_NonamEVm002045
GG_NonamEVm002045t4,GG_NonamEVm002045
GG_NonamEVm002045t5,GG_NonamEVm002045
GG_NonamEVm002045t6,GG_NonamEVm002045
GG_NonamEVm002045t7,GG_NonamEVm002045
GG_NonamEVm002046t1,GG_NonamEVm002046
GG_NonamEVm002047t1,GG_NonamEVm002047
GG_NonamEVm002047t2,GG_NonamEVm002047
GG_NonamEVm002047t3,GG_NonamEVm002047
GG_NonamEVm002047t4,GG_NonamEVm002047
GG_NonamEVm002047t5,GG_NonamEVm002047
GG_NonamEVm002047t6,GG_NonamEVm002047
GG_NonamEVm002047t7,GG_NonamEVm002047
GG_NonamEVm002047t8,GG_NonamEVm002047
GG_NonamEVm002047t9,GG_NonamEVm002047
GG_NonamEVm002048t1,GG_NonamEVm002048
GG_NonamEVm002048t2,GG_NonamEVm002048
GG_NonamEVm002048t3,GG_NonamEVm002048
GG_NonamEVm002048t4,GG_NonamEVm002048
GG_NonamEVm002048t5,GG_NonamEVm002048
GG_NonamEVm002049t1,GG_NonamEVm002049
GG_NonamEVm002050t1,GG_NonamEVm002050
GG_NonamEVm002050t2,GG_NonamEVm002050
GG_NonamEVm002051t1,GG_NonamEVm002051
GG_NonamEVm002051t2,GG_NonamEVm002051
GG_NonamEVm002052t1,GG_NonamEVm002052
GG_NonamEVm002052t2,GG_NonamEVm002052
GG_NonamEVm002053t1,GG_NonamEVm002053
GG_NonamEVm002053t2,GG_NonamEVm002053
GG_NonamEVm002053t3,GG_NonamEVm002053
GG_NonamEVm002053t4,GG_NonamEVm002053
GG_NonamEVm002054t1,GG_NonamEVm002054
GG_NonamEVm002055t1,GG_NonamEVm002055
GG_NonamEVm002055t2,GG_NonamEVm002055
GG_NonamEVm002055t3,GG_NonamEVm002055
GG_NonamEVm002055t4,GG_NonamEVm002055
GG_NonamEVm002055t5,GG_NonamEVm002055
GG_NonamEVm002055t6,GG_NonamEVm002055
GG_NonamEVm002056t1,GG_NonamEVm002056
GG_NonamEVm002056t2,GG_NonamEVm002056
GG_NonamEVm002057t1,GG_NonamEVm002057
GG_NonamEVm002057t2,GG_NonamEVm002057
GG_NonamEVm002058t1,GG_NonamEVm002058
GG_NonamEVm002058t2,GG_NonamEVm002058
GG_NonamEVm002058t3,GG_NonamEVm002058
GG_NonamEVm002058t4,GG_NonamEVm002058
GG_NonamEVm002059t1,GG_NonamEVm002059
GG_NonamEVm002059t2,GG_NonamEVm002059
GG_NonamEVm002059t3,GG_NonamEVm002059
GG_NonamEVm002059t4,GG_NonamEVm002059
GG_NonamEVm002060t1,GG_NonamEVm002060
GG_NonamEVm002061t1,GG_NonamEVm002061
GG_NonamEVm002061t2,GG_NonamEVm002061
GG_NonamEVm002062t1,GG_NonamEVm002062
GG_NonamEVm002062t2,GG_NonamEVm002062
GG_NonamEVm002062t3,GG_NonamEVm002062
GG_NonamEVm002062t4,GG_NonamEVm002062
GG_NonamEVm002062t5,GG_NonamEVm002062
GG_NonamEVm002063t1,GG_NonamEVm002063
GG_NonamEVm002063t2,GG_NonamEVm002063
GG_NonamEVm002063t3,GG_NonamEVm002063
GG_NonamEVm002064t1,GG_NonamEVm002064
GG_NonamEVm002064t2,GG_NonamEVm002064
GG_NonamEVm002064t3,GG_NonamEVm002064
GG_NonamEVm002064t4,GG_NonamEVm002064
GG_NonamEVm002064t5,GG_NonamEVm002064
GG_NonamEVm002064t6,GG_NonamEVm002064
GG_NonamEVm002064t7,GG_NonamEVm002064
GG_NonamEVm002065t1,GG_NonamEVm002065
GG_NonamEVm002065t2,GG_NonamEVm002065
GG_NonamEVm002066t1,GG_NonamEVm002066
GG_NonamEVm002066t2,GG_NonamEVm002066
GG_NonamEVm002066t3,GG_NonamEVm002066
GG_NonamEVm002067t1,GG_NonamEVm002067
GG_NonamEVm002068t1,GG_NonamEVm002068
GG_NonamEVm002068t2,GG_NonamEVm002068
GG_NonamEVm002068t3,GG_NonamEVm002068
GG_NonamEVm002068t4,GG_NonamEVm002068
GG_NonamEVm002069t1,GG_NonamEVm002069
GG_NonamEVm002069t2,GG_NonamEVm002069
GG_NonamEVm002069t3,GG_NonamEVm002069
GG_NonamEVm002069t4,GG_NonamEVm002069
GG_NonamEVm002069t5,GG_NonamEVm002069
GG_NonamEVm002070t1,GG_NonamEVm002070
GG_NonamEVm002070t2,GG_NonamEVm002070
GG_NonamEVm002071t1,GG_NonamEVm002071
GG_NonamEVm002072t1,GG_NonamEVm002072
GG_NonamEVm002072t2,GG_NonamEVm002072
GG_NonamEVm002072t3,GG_NonamEVm002072
GG_NonamEVm002072t4,GG_NonamEVm002072
GG_NonamEVm002072t5,GG_NonamEVm002072
GG_NonamEVm002072t6,GG_NonamEVm002072
GG_NonamEVm002072t7,GG_NonamEVm002072
GG_NonamEVm002072t8,GG_NonamEVm002072
GG_NonamEVm002072t9,GG_NonamEVm002072
GG_NonamEVm002073t1,GG_NonamEVm002073
GG_NonamEVm002073t2,GG_NonamEVm002073
GG_NonamEVm002073t3,GG_NonamEVm002073
GG_NonamEVm002073t4,GG_NonamEVm002073
GG_NonamEVm002074t1,GG_NonamEVm002074
GG_NonamEVm002074t2,GG_NonamEVm002074
GG_NonamEVm002074t3,GG_NonamEVm002074
GG_NonamEVm002075t1,GG_NonamEVm002075
GG_NonamEVm002075t2,GG_NonamEVm002075
GG_NonamEVm002076t1,GG_NonamEVm002076
GG_NonamEVm002076t2,GG_NonamEVm002076
GG_NonamEVm002077t1,GG_NonamEVm002077
GG_NonamEVm002077t2,GG_NonamEVm002077
GG_NonamEVm002077t3,GG_NonamEVm002077
GG_NonamEVm002078t1,GG_NonamEVm002078
GG_NonamEVm002078t2,GG_NonamEVm002078
GG_NonamEVm002078t3,GG_NonamEVm002078
GG_NonamEVm002078t4,GG_NonamEVm002078
GG_NonamEVm002078t5,GG_NonamEVm002078
GG_NonamEVm002079t1,GG_NonamEVm002079
GG_NonamEVm002079t2,GG_NonamEVm002079
GG_NonamEVm002079t3,GG_NonamEVm002079
GG_NonamEVm002079t4,GG_NonamEVm002079
GG_NonamEVm002079t5,GG_NonamEVm002079
GG_NonamEVm002080t1,GG_NonamEVm002080
GG_NonamEVm002080t2,GG_NonamEVm002080
GG_NonamEVm002081t1,GG_NonamEVm002081
GG_NonamEVm002082t1,GG_NonamEVm002082
GG_NonamEVm002082t2,GG_NonamEVm002082
GG_NonamEVm002083t1,GG_NonamEVm002083
GG_NonamEVm002084t1,GG_NonamEVm002084
GG_NonamEVm002084t2,GG_NonamEVm002084
GG_NonamEVm002084t3,GG_NonamEVm002084
GG_NonamEVm002085t1,GG_NonamEVm002085
GG_NonamEVm002085t2,GG_NonamEVm002085
GG_NonamEVm002085t3,GG_NonamEVm002085
GG_NonamEVm002086t1,GG_NonamEVm002086
GG_NonamEVm002086t2,GG_NonamEVm002086
GG_NonamEVm002086t3,GG_NonamEVm002086
GG_NonamEVm002086t4,GG_NonamEVm002086
GG_NonamEVm002086t5,GG_NonamEVm002086
GG_NonamEVm002086t6,GG_NonamEVm002086
