UniqueCount	AmbigCount
5484	965
26	87
253	9
227	12
92	493
45	86
0	22
158	968
0	0
4	0
145	0
9	0
7	0
19	80
3416	0
2	4447
0	0
2	502
0	0
0	2769
22	3
8	214
404	0
0	0
0	4027
5573	0
32	5648
0	1
322	720
125	3304
162	0
112	374
0	0
367	342
41	306
141	0
1	1209
8	2
104	3
28	314
437	1629
21	0
35	876
8	1
5	0
4	16
0	423
132	3261
20	4
0	0
3	0
1	3
1	0
13	0
0	0
40	309
0	0
76	0
194	414
20	200
0	1
1	572
18	36
37	827
7	1454
6	0
91	252
624	0
0	0
280	0
270	1252
0	183
0	0
1328	0
0	1245
1149	0
2673	0
58	3
37	427
115	1631
57	114
24	36
339	414
10	347
172	784
541	102
28	18
70	1
16	1
16	804
146	0
1	1
47	93
0	1457
4	0
293	151
1939	0
0	0
200	5355
8	0
32	56
87	0
1187	218
37	612
157	793
48	0
1741	0
6	233
63	378
12	129
19	2670
289	0
724	0
6164	0
4	12
479	360
6	36
43	4136
74	962
2	279
0	0
205	8428
0	330
0	491
2	0
0	0
0	0
2	0
256	1631
2298	643
8	0
494	0
19	10095
455	499
9	69
254	6
221	0
3035	0
0	422
46	1601
583	816
21	0
9	351
18	6
180	1528
2	163
0	0
3810	0
0	17
0	0
385	0
0	0
3034	0
52	61
669	0
536	0
1	393
0	0
993	2944
100	161
127	0
7	276
0	59
240	0
0	0
0	0
4	918
0	0
6	0
0	10
1	5
626	1585
1	0
0	714
32	18
73	0
4113	629
75	0
32	0
258	0
7	0
6	0
1	1
0	1
1545	0
124	3746
15	2
71	0
0	0
162	1310
302	0
0	0
1	0
150	806
9	0
15	96
714	0
240	198
19	0
200	109
52	35
37	2223
22	1
5	9
88	811
2	14
32	148
499	0
137	1631
157	6
90	17
99	78
56	68
0	229
8	33
15	13
2	908
1064	0
51	0
10	195
21	208
0	21887
252	252
57	0
229	0
2	2
5537	0
0	0
0	13
17	1731
35	0
64	882
320	362
520	0
73	4484
10	0
