UniqueCount	AmbigCount
1634	525
0	0
212	7
56	167
1	44
37	0
4	96
0	5382
1	0
5	775
0	0
201	1125
184	540
261	201
698	0
52	0
12	128
92	319
0	0
3834	3
0	0
366	3
1	0
0	1574
1702	4
1938	1791
831	718
6	582
79	1667
0	0
3658	3
46	88
17	472
0	0
2	0
2	1
3027	3
0	0
1048	0
4	0
478	119
739	5073
0	0
0	1
0	0
1127	2
1285	442
5	4
69	0
361	684
8	0
3	46
81	1924
0	0
0	0
2133	16
0	2
2048	0
0	3219
204	248
1	5
4	0
0	12514
0	0
61	0
0	0
0	807
283	1
7	8
15	140
1203	1235
3	940
71	0
0	461
859	1
0	0
90	411
61	0
0	0
80	866
33	644
0	0
86	3058
22	1042
17	2329
582	4347
446	0
60	5652
26	0
0	0
1933	0
925	3
0	0
68	3132
806	1255
330	280
0	0
6	2172
0	0
11	0
14	1
8	705
5	0
65	1110
457	795
287	4765
0	0
0	0
172	1178
1	0
0	2942
0	0
0	8
34	286
1	42
20	85
656	1
273	0
1863	0
209	793
44	524
86	494
331	4529
0	0
51	62
94	162
0	1978
4	2810
1	838
894	498
252	1728
79	197
4071	4
1682	1
186	2301
1374	564
81	2184
0	0
6	41
8	750
14	985
0	0
9	0
807	749
45	246
294	0
0	0
182	2040
489	0
248	0
969	1
103	962
3	372
332	354
113	499
0	11
0	4
158	2619
0	0
0	0
0	0
4	143
0	48
4	47
1	0
5	1283
8	126
23	126
263	0
48	174
231	809
0	0
350	1
1046	1
29	45
45	160
2	0
10	0
0	1796
0	114
1	7
0	4
1	391
0	1
683	3957
372	150
88	0
1	753
361	0
26	388
88	0
2221	1
0	0
3	437
11	1332
29	503
660	674
33	0
77	659
179	0
152	569
75	0
346	1406
588	1777
1502	2
7671	13
114	810
8	2875
922	204
197	4219
354	0
14	0
460	809
7	5
6	0
0	1077
31	0
0	1323
1268	653
7	0
0	1004
33	214
10	539
26	559
611	7070
10	0
50	265
1	112
210	1728
189	0
0	0
31	786
123	3707
1058	1
118	1690
11	1198
1	0
18	0
6	64
0	2017
0	2173
0	0
799	0
540	1
0	14
246	301
0	506
0	0
7	0
0	338
343	0
40	17
4650	1790
0	0
79	0
347	1
29	1307
1644	6308
0	282
316	683
6	0
0	0
3	0
0	407
0	1517
10	10
8	5
32	260
49	6
3220	18
53	11
331	0
1530	2
0	0
42	157
0	0
114	705
5	1
557	1381
5	2
43	19
40	139
57	2253
31	2
22	1189
47	0
0	34
0	0
538	574
3	880
18	3029
21	1906
0	0
5	18
0	0
92	1135
2	836
0	0
274	407
79	484
0	655
1291	0
267	334
0	13868
7797	276794
0	1878
1086	869
300	4520
101	1
1	0
46	112
10	473
145	67
1430	250
1252	12082
195	1409
0	0
8	0
1461	2
447	2895
12	60
401	0
21	374
338	1305
14	0
29	53
134	7
35	141
89	7
298	5969
76	645
122	0
26	1021
0	0
67	300
770	2
388	0
61	314
1	0
1	1125
54	0
785	789
1	0
3	0
83	1861
155	0
7	15
647	2792
250	0
0	0
2794	1
6	883
519	1318
3465	1887
0	128
6902	12
355	8
10	0
0	0
0	0
0	0
13	28
0	1
0	0
2112	1
0	3
7395	3
1910	2
31	2
7	0
13	929
1701	1
87	312
3	1863
14	15
4	0
47	442
2	23
19	42
0	0
51	3
329	0
375	0
5	0
33	1255
42	324
85	0
12	601
46	376
367	0
581	447
54	1207
1152	5
0	583
1474	1
0	0
5	0
709	337
49	202
893	1
13	332
2466	2
52	212
0	440
1336	1
0	0
11	0
6	0
65	413
2952	3
77	33
1098	0
2	944
1	0
21	0
13	5026
84	126
0	0
0	247
34	600
0	562
304	297
8	14
9	2
3	1
813	3
362	650
38	10
16	153
88	411
24	0
179	320
69	0
999	0
0	0
0	0
29	66
127	975
50	83
6	4
26	0
4	1
194	322
1146	4063
2106	1
59	2050
1978	1
0	0
67	1068
4	167
4	0
13	0
225	0
1	13
904	3908
2828	1
16	0
32	0
11	0
1	0
60	8
271	4327
14	2552
2	0
0	0
0	0
484	1014
0	0
147	1589
16599	6896
213	83
0	0
599	1115
598	324
0	0
3149	5
0	0
738	7720
32	15
0	0
100	2
757	1
8	0
0	0
74	304
16	1155
9	0
1155	1
28	1129
0	0
99	83
11	0
141	324
22	324
1	0
50	49
0	0
0	684
489	487
1052	0
430	248
78	3786
533	1297
682	0
0	0
113	0
367	673
93	611
2	0
273	1914
273	0
1116	6064
24	73
21	2332
0	0
13	1334
736	2
839	1360
964	216
1	3202
113	1299
0	561
12	0
1	270
1617	27614
0	206
287	2802
170	218
0	159
11	1373
0	0
2	0
2	716
0	0
517	4328
1	691
122	999
22	0
0	0
140	3233
19	574
4464	128
3044	1
106	1433
37	13
425	0
339	61
98	1404
3	7
230	0
1	10
33	450
83	2
41	0
0	140
117	4
276	2087
25	967
79	2240
11	14
473	1556
2	258
1298	1
0	0
3877	618
1038	0
253	336
12482	7
12	3
194	0
394	3167
454	1170
796	233
39	635
1	0
5	1014
4	169
0	0
0	659
35	43
335	107
5	2
406	1
0	0
23	4323
116	154
86	371
219	0
361	2
73	0
0	2
6	3
262	399
4956	2
6	0
107	44
420	2847
42	1005
36	936
77	1074
0	22
0	11
94	121
1172	1
45	0
14	12
81	20
0	20
44	18
25	25
0	12
4	20
28	0
1	326
2	1
1503	2267
2880	0
2	9
10	0
0	448
7	0
1803	0
0	0
0	0
0	0
35	39
3	0
79	0
0	0
33	1765
81	1125
1039	0
147	1127
0	4279
166	0
96	357
39	655
409	489
97	109
1	0
0	0
7	16
1287	421
287	2170
122	906
0	475
76	8041
37	204
27	0
272	61
1695	33
22	0
1	8
1386	3
7	782
146	1058
2	0
0	0
281	1100
0	115
8	1616
16003	17
1	3956
2	0
5	89
1259	0
0	424
6	2816
463	1
276	0
767	1
21	423
623	0
30	964
395	3087
82	121
43	0
13	466
11	0
0	1
1	0
3200	7269
751	2280
2	0
65	0
920	1
37	424
0	749
30	110
76	0
1	29
473	0
0	7076
9	706
543	0
531	11
287	601
1	0
26	3
105	28
3254	5
255	20
47	0
0	1342
4	0
1	0
0	2407
306	134
2454	4
278	1
19	119
0	0
51	152
29	297
0	1695
109	1601
0	1798
19	2
37	1913
10	4
0	0
0	0
0	497
3	1
5	0
732	0
136	521
89	742
322	0
1	0
130	1195
536	8426
0	0
71	764
546	0
1	1000
3	1
149	0
3772	5
4	0
22	0
96	35
37	45
0	6246
5	0
0	0
0	118
552	0
841	890
3	0
953	1
239	3480
4	0
45	0
33	0
9	571
0	72
4	344
86	489
94	3269
1357	7290
544	0
0	414
44	363
276	309
1030	1
28	237
0	1
0	2
1304	748
747	3635
11	2664
0	29
73	242
242	593
181	0
0	0
0	0
17	119
44	382
0	2185
1498	170
658	3196
0	0
91	0
2	93
181	112
0	1162
3	0
0	8
2	72
99	1872
381	2519
9593	10
0	2733
0	0
221	801
37	348
0	1
259	1207
7	1
244	1061
22	14
204	0
125	0
0	259
1255	0
0	0
253	41
64	259
40	212
156	190
55	0
86	49
59	73
71	75
0	0
0	0
36	15
0	0
0	3841
32	11
85	199
436	0
53	1
218	0
6	0
6	0
235	598
68	5
15	1377
2	96
1	37
20	185
182	8
247	419
1706	376
25	59
7314	10
510	0
2	0
930	2454
69	988
0	137
0	510
0	89
0	29
19	1
4393	830
174	0
16	0
1669	0
105	8
120	19
0	4768
176	0
12	0
78	797
47	5
5051	8
36	2837
130	640
51	5
759	0
5	379
149	694
0	0
0	0
0	0
2463	4
1727	3
524	0
135	3187
31	385
0	1732
752	24214
14	0
8	2
7	0
6	0
0	0
0	117
201	9904
3916	240
254	62
0	2081
2176	5
167	0
2434	2709
12	2
14	237
106	3668
1	0
4	0
89	5158
823	900
2993	16315
325	3624
184	1513
2	0
3	22
0	0
515	1626
206	1
36	685
48	3212
10	17
7	75
42	37
1526	174
95	361
1206	1
2217	1
24	57
7	7813
55	1
15	6
2726	1753
1	0
51	25
2987	11
4	4550
47	4085
0	0
55	828
7	3188
0	0
275	0
1942	1
78	632
140	0
0	0
749	0
83	0
0	0
168	144
166	750
233	0
93	0
124	934
38	871
0	877
0	0
0	1725
0	389
0	277
1	0
107	3815
0	0
51	143
11	0
615	4916
1109	189
133	0
19	1045
81	442
344	1253
0	1
2133	1
9	22
957	0
53	1455
0	0
121	3929
20	1
0	0
6	5
1	794
0	0
142	646
0	0
1093	0
0	0
0	479
0	0
234	368
1	10146
0	0
0	0
0	0
0	254
12	1589
0	0
14	462
21	0
77	2592
1	1475
10	4
0	0
14	0
72	3398
0	403
560	3235
1	21
160	258
1332	3
45	0
2180	135
844	0
23761	22
210	1937
43	737
3	598
0	0
0	3575
0	0
0	0
81	119
5	43
11	0
0	0
12	0
151	0
0	0
12	849
213	0
0	1044
0	926
0	0
0	0
3	5269
79	0
390	5303
0	0
40	895
258	1691
298	2233
64	1239
766	25229
3	0
10	0
4	42
296	440
1	0
1556	0
17	1895
42	133
8	1993
201	643
14	264
19	86
0	0
36	988
0	0
9	661
3	165
28	0
176	2051
490	0
4	0
7	27
0	0
0	415
414	907
39	759
3218	3
11	66
2	0
20	0
2	1
1930	1
0	859
15	554
30	0
259	611
0	0
53	771
1049	0
46	537
30	915
223	142
333	1925
2011	0
4	0
6	607
0	0
266	0
708	0
17	0
36	268
0	0
1	0
0	0
11	12624
1475	0
39	0
0	200
32	4687
16	0
113	488
0	0
0	0
3	1743
15	0
374	1
77	72
1392	0
2	0
187	8039
13	1044
72	683
152	37
956	1
29	21
918	696
429	35
138	105
107	0
194	11713
0	66
1	4
0	0
212	0
403	993
113	146
0	0
284	1241
72	0
0	0
117	1
25	126
50	801
207	105
531	1
15	916
60	8009
93	0
62	541
0	1545
173	497
38123	3914
9	0
175	2104
70	571
23	61
0	0
33	27
11	726
11	65
0	0
0	21
997	2163
0	2397
0	0
78	446
1298	2
65	578
1265	6071
26	0
155	456
1980	308
10	7254
133	499
61	0
501	1
0	0
285	3554
17	0
49	0
5	160
2	0
0	494
5	0
144	1986
23	76
31	0
0	0
30	128
2	10
11	0
319	3754
339	0
869	0
46	1765
0	48
1	26
157	22
156	169
7	5
83	183
244	1019
0	0
183	1827
332	651
16	0
0	558
10	11
1	78
6	69
37	0
37	42
41	118
516	2
75	0
465	852
160	11
914	0
721	0
4	470
24932	18
228	0
4456	0
3033	5
2690	240
2	418
311	706
975	110
10	876
57	1767
364	260
0	0
106	167
0	296
7	50
13	233
4	584
0	0
39	686
17	159
3	0
377	0
140	606
0	0
985	1
1	0
6	2
34	1942
12	0
561	1126
474	2
6	0
4	0
0	66
862	1
44	0
131	1259
0	1332
283	0
8	5
176	1594
93	164
0	180
42	1
183	1962
1299	0
35	0
294	0
207	3287
206	0
2159	2
10	9
14	19
2618	0
33	5
69	0
3495	10989
44	225
13202	10
1336	0
1	80
0	9793
680	0
0	0
403	1125
108	1612
63	0
92	0
0	0
264	101
0	0
13	18
2572	0
0	891
2	4
1557	4
111	2
193	0
99	596
13	782
90	1
14	591
70	0
630	1
0	0
1	0
1	0
23	183
324	1176
1	0
3558	3
5745	5
50	0
11	9070
0	0
2472	451
4	0
11	2524
0	0
6	3
0	0
48	0
3127	1
213	3224
5	1045
491	2827
2158	3
9	94
0	2206
0	0
82	451
56	429
34	73
0	0
41	432
1	87
16	1661
1966	1
3	28
13	813
0	2228
19	3
748	2
1210	4965
0	0
22	4
0	0
5	1244
637	13
4	535
0	0
242	138
0	0
2	138
67	0
16	18
41	0
501	2209
0	0
0	389
117	615
1	0
0	0
17	0
0	472
9244	8
1	1420
0	0
45	498
134	423
108	2713
79	1625
6641	5
119	4899
0	0
0	0
11	1070
620	0
3297	2372
167	2602
41	15
12	3
475	0
2	0
44	1217
72	30
43	9900
14	0
115	809
0	0
0	0
163	105
0	4720
0	0
814	470
1	1116
293	1
396	2302
4690	2211
1770	2
769	1
1	2
171	89
24	302
1474	445
0	1296
10	0
443	1
235	191
250	1005
0	0
701	8133
261	899
3	0
0	0
1	52
1	0
2	2
6	14
454	1097
28	32
14	621
0	0
73	187
122	531
0	0
0	0
2	0
378	0
283	8910
69	14
17	14
0	0
0	0
40	0
2	0
0	4
528	638
14	25
3	10
0	419
9	0
4	9821
28	15
0	0
0	0
0	1935
0	0
12	0
113	39
1577	0
4	0
3	13
0	0
2	0
10	7
490	0
0	0
10	0
1075	2
819	7355
186	10
22	0
107	1007
2	0
763	1
12	0
644	1
22	356
76	29
20	421
4596	2
3360	5
0	332
11	0
6787	2
3909	5476
60	962
177	376
4	633
72	527
314	0
175	2632
347	0
40	5271
310	1110
3	18
106	1217
2	1407
63	0
37	0
39	1085
107	1935
368	4060
55	348
33	355
86	492
9	0
27	0
12	4
3	0
130	0
1741	3
13	193
94	2170
503	1
199	2459
0	0
2230	82
24	478
383	2
15	4
1323	2
54	51
174	0
2012	1
226	0
31	0
1183	1184
1109	1106
39	113
449	0
18	110
33	111
6	114
532	478
138	33
65	8
4255	928
104	498
176	237
998	0
71	12
3480	13
14	550
10	1
44	4336
0	0
116	5853
145	405
456	905
1	0
51	340
439	17227
0	1605
0	0
0	0
0	0
189	1001
0	0
16	0
0	1130
0	37
512	0
0	0
1	0
184	1351
0	0
499	1889
1744	0
656	0
272	11726
3	281
