UniqueCount	AmbigCount
2118	650
11	126
110	0
24	0
12	503
13	46
0	0
50	451
0	0
0	0
7	0
0	0
0	0
1	26
1221	0
0	35
0	0
0	293
0	0
0	906
2	0
0	10
66	0
0	0
0	934
3199	2
14	1698
0	0
125	325
68	4527
62	0
18	51
0	0
252	108
6	58
170	1
1	516
1	2
22	5
5	63
124	484
7	0
7	205
0	0
0	0
0	0
0	89
10	1022
5	7
0	0
0	0
0	0
0	0
2	1
0	0
9	79
0	0
4	0
23	24
5	38
0	0
0	95
3	2
6	140
7	576
0	0
12	30
183	0
0	0
112	0
156	489
0	55
0	0
596	1
0	71
324	0
471	0
3	0
19	291
69	671
1	1
0	0
114	223
1	127
9	21
141	25
13	6
11	0
4	0
2	198
150	0
0	0
1	7
0	525
2	0
306	101
915	0
1	0
27	2484
0	0
19	38
4	0
408	67
9	114
129	333
2	0
509	0
0	51
30	147
0	72
3	799
4	0
46	0
3905	1
5	1
94	147
2	12
65	2249
13	430
1	83
0	0
20	3359
0	101
0	48
0	0
0	0
0	0
0	0
46	739
561	205
0	0
206	0
0	1065
291	248
7	76
230	0
177	0
1126	1
0	0
4	189
156	203
0	0
3	167
1	0
27	371
0	8
0	0
722	0
0	0
0	0
34	0
0	0
423	1
0	0
138	0
189	0
2	220
0	0
121	236
22	35
48	0
2	91
0	2
20	0
1	0
0	0
1	188
0	0
0	0
0	1
0	0
318	1769
1	0
0	213
2	6
21	0
1051	211
0	0
0	0
108	0
0	0
0	0
0	2
2	2
596	0
28	955
2	0
2577	9
4	8
33	349
66	0
0	0
0	0
35	174
3	0
0	2
103	0
85	66
96	0
71	28
12	13
19	449
2	0
0	0
73	233
0	3
10	29
203	0
33	688
69	3
6	1
34	27
10	21
0	164
0	0
0	1
1	905
313	1
11	0
0	39
4	39
49	10041
91	68
170	0
47	0
2	2
2852	0
0	0
0	63
5	861
2	0
29	401
100	45
47	0
21	910
0	0
0	2
0	0
2	0
1	0
70	490
1	0
0	244
15	392
76	0
24	0
0	0
24	0
0	0
0	0
37	109
0	0
1	0
27	69
10	40
1	0
8	0
0	0
0	0
0	0
33	26
95	0
22	0
10	0
64	776
821	0
0	709
0	0
0	28
361	0
51	99
0	13
214	449
51	78
2	22
245	0
0	1028
108	0
1	0
10	418
687	0
6	0
6	1043
0	1
145	0
295	0
195	237
129	0
10	165
30	0
0	53
15	191
0	0
222	1
8	1
108	2700
0	0
169	641
52	0
0	1110
56	141
8	0
15	3085
0	0
155	4834
2	85
85	0
0	16
551	1
36	0
3	94
111	0
0	0
208	101
24	4
8	0
11	27
17	589
129	62
0	0
43	31
0	157
2	0
39	421
1	0
0	653
0	0
0	0
67	66
180	0
5	78
23	69
41	68
66	441
27	0
0	0
0	0
270	0
0	727
1	105
3	7
13	744
257	7
19	1
10	0
0	0
4	2
2	2
60	0
7	0
147	0
6	2
8	0
0	0
5	5
4	32
2	0
0	0
3	13
330	708
2	0
0	0
5	79
