UniqueCount	AmbigCount
30	45
17	0
9	0
145	0
340	929
204	557
0	0
0	0
0	0
0	0
0	0
27	89
384	0
11	0
1	0
292	1
54	526
0	29
6	0
183	1
191	0
0	883
240	314
0	1
354	678
0	629
7	0
26	0
1120	1353
0	26
15	0
848	0
312	5066
0	0
3	1
14	401
6	0
1	2002
0	0
40	726
1	0
1	0
0	382
36	501
0	252
7	42
0	395
61	1287
2	1347
0	0
26	3488
163	318
74	45
46	1717
0	0
56	1204
0	0
1	958
0	0
3621	2
0	0
87	320
2	79
0	0
230	0
8	121
87	0
30	3
1	0
273	548
33	0
104	50
6	1
1	167
2	1
5	1
294	1
217	1
0	1155
852	0
1523	0
338	537
715	755
701	1487
0	1
0	0
50	526
84	7
0	0
377	13
2188	1
1529	0
2	0
1	377
339	2159
59	1417
0	178
51	14
185	142
5	0
335	1
2	0
1	0
4	0
873	953
0	880
6	0
43	25
12	0
0	0
2748	4313
25	2824
921	0
0	0
825	17267
161	573
6	15
226	310
1329	0
426	35
12226	7
32	3
56	3
1445	2
750	499
2	69
0	1
1	0
2	0
0	0
76	551
221	0
0	543
2	0
56	47
124	409
230	2316
2376	2775
0	38
449	0
1794	0
0	104
5	424
0	1670
38	0
2	0
0	0
2677	0
7098	0
195	0
345	0
56	145
842	1735
0	0
3	237
0	0
48	2126
64	1915
54	257
6	67
6	0
3	1
421	0
0	0
12	1046
173	381
524	2390
53	0
35	2275
111	71
38	1320
836	1683
20	0
2	405
45	1
10	1
82	2567
47	0
9	23
36	0
17	0
1	2
2	537
3	181
12	1
51	0
12	97
0	604
2	0
955	0
20	252
6	11
0	0
10	262
165	2074
11059	2
1623	0
120	0
1812	0
3	237
1	4018
0	0
0	5895
0	0
177	288
2	0
19	16
246	733
0	0
2863	2
0	86
279	9542
0	1467
0	0
434	0
64	754
34	1090
0	341
84	10
158	853
175	4380
0	0
79	33
0	0
0	0
2279	0
3244	1
2218	16170
11	208
40	465
4	20
492	0
41	715
180	983
2166	4
0	4079
16	0
0	448
1	0
0	0
0	1781
396	634
496	0
0	0
43	5
4	6
10	11
3214	0
533	1745
9	3
14	375
56	0
812	0
149	0
3021	0
0	314
0	164
51	21
142	132
106	1253
37	468
184	0
2030	0
1	0
45	81
301	162
5	0
7	0
10	0
7	0
148	0
1161	0
262	0
1488	0
1037	0
1	0
928	0
871	0
1047	0
14	190
44	3
304	931
189	0
1126	551
602	0
3	562
2025	0
38	81
49	0
525	347
10	1954
1	1
31	1089
385	0
6513	3
0	221
20	0
1786	1
1	603
40	4989
7	653
76	212
34	2475
57	135
77	143
7	1
0	0
0	1404
11	132
0	0
21	0
0	1762
1818	1
1013	3579
199	4756
38	0
1	2478
705	0
124	549
57	159
611	1
9	306
85	0
10	0
64	406
71	486
319	1371
0	623
0	0
25	0
63	499
61	883
75	0
470	0
1055	0
188	0
0	3375
90	1350
1166	1179
0	152
22	187
2419	5
648	1189
21	3118
514	1362
405	86
20	94
226	0
62	8
0	1137
0	0
0	0
3	143
9	70
252	1
0	0
337	728
26	168
1511	3176
1774	0
440	6416
1	46
688	3025
0	0
177	3017
8	719
5	40
149	313
670	1
0	1
3	507
112	722
1464	0
95	44
5	9
140	0
2	0
524	0
106	0
2	0
371	1199
51	73
0	0
85	1710
1	403
0	2380
60	1273
14	539
941	512
1389	2889
5029	0
6	0
2799	1
596	0
200	0
388	210
0	0
53	17
7549	12112
149	32
223	76
1732	2
0	6
755	1154
689	2088
0	1198
35	62
234	0
1	21
11	0
0	3606
230	0
55	0
166	876
2	324
4	139
0	0
0	0
23	59
24	0
154	163
20	594
451	0
210	0
3176	0
0	322
13	35
70	287
12	0
2	0
0	0
0	358
120	519
0	0
194	3396
239	0
52	839
10	676
1	14
76	364
0	9
50	1
730	1
139	166
0	0
147	285
3	265
0	0
23	2409
1	0
650	577
0	967
779	3944
482	266
694	1191
5	0
4	503
0	0
0	0
43	573
149	1920
313	520
25	77
276	1
1	606
110	1042
180	0
0	1608
116	0
148	187
18	11
111	498
118	251
169	645
47	71
0	205
313	818
1	1761
131	0
185	0
0	0
0	0
0	0
11	715
1185	1346
0	0
3	0
1793	433
10	0
1765	2
0	0
0	0
0	1145
0	283
1	3
4	2
200	0
0	3516
159	417
1	0
8	1
2	4
4	3
0	0
3468	0
843	0
123	0
1721	0
7	268
208	0
24	423
0	0
51	551
0	936
73	0
2872	1
37	143
1632	0
751	455
0	1841
0	0
0	1029
0	0
27	173
17	0
23	0
15	1000
31	408
363	51
173	341
0	0
254	1222
726	1
0	0
21	26
0	277
189	561
492	876
7	13
13	105
1026	0
41	0
305	0
0	0
132	219
33	8306
0	0
0	0
0	0
1	0
48	145
285	0
1	1
58	0
0	0
232	0
14	56
972	1849
3	12
125	509
49	2
20	2
0	290
0	0
0	0
6	17
2	133
7	5124
2328	0
113	353
745	0
21	1269
12	307
17	2
0	0
9546	2
0	0
932	1113
1519	0
12	0
1880	0
342	4458
9	0
239	443
26	0
0	0
23	0
498	74
10	69
0	0
9	5330
0	996
0	0
275	0
83	297
6	0
40	444
34	420
24	307
1202	0
27	8
904	1
140	0
2680	230
16	2
2217	2
0	0
17	369
6	4
0	0
0	0
0	55
35	0
10	14
22042	4
0	852
775	0
320	1057
1128	0
6	5
222	0
44	63
1	3736
52	467
10	1668
385	2693
0	0
0	0
0	1
0	0
2	2036
1	0
2	189
174	0
500	492
0	0
0	0
79	779
52	1
43	0
213	0
3470	2
173	381
0	0
34	1404
2985	0
20	1372
197	0
726	1401
0	0
14131	2
118	4651
125	0
31	3
88	0
2	0
57	0
381	299
9	92
563	0
0	356
2598	2
11	8
0	163
1353	1
0	1
1128	0
253	5399
12	2
142	44
70	300
17	20
16	1
1370	2489
2808	0
40	0
32	109
698	0
80	0
442	263
167	0
11	0
0	212
1279	0
887	0
274	0
7	34
39	84
584	14
0	0
1	0
0	198
87	2545
377	14
0	1794
42	538
0	0
1113	0
52	656
7	702
1693	0
11	95
107	0
26	0
165	0
598	0
240	1353
349	0
675	470
0	228
2948	3
0	0
25	22
365	685
10	0
1	0
1	0
4	0
8	0
0	0
442	0
2	310
11	6171
708	0
0	0
45	0
6	0
578	1
541	561
172	0
0	752
0	860
2	1
153	0
401	0
1727	0
2478	1
1607	0
58	1173
217	3566
138	136
45	0
106	0
2880	1
0	241
826	1
26	5
942	769
890	0
11	0
0	0
10	0
0	3861
0	6747
73	0
0	35
430	0
144	1864
11	53
49	0
2368	1
0	0
25	423
23	113
0	856
0	603
0	0
15	230
42	208
1423	2542
0	117
3548	1
802	1588
0	0
3	1
13	0
381	0
10	48
14	0
32	153
2	325
0	98
1051	0
3	0
2290	0
12	1
4	68
0	1071
0	768
10	164
36	754
20	10
57	0
69	0
4	1
3	0
160	0
4	0
1	1
4	0
116	301
136	0
0	157
360	0
0	0
6	139
91	675
1028	1
373	460
25	0
5	0
0	1796
0	0
25	1669
38	34
0	0
0	0
420	0
21	32
5	0
373	0
115	204
0	0
68	22
0	22
36	382
1189	0
674	1760
226	11
784	0
1174	0
298	292
0	5352
1	1
696	3088
30	0
18	60
14	1611
1	0
0	13
8	9314
1206	1
25	643
4	204
12	747
0	716
20	3
0	179
1	0
143	2898
150	138
1785	1
3559	33839
443	0
9	0
657	0
0	0
0	1
3	0
137	437
71	0
1152	0
164	0
0	0
4	0
15	0
12	117
239	130
1	1
0	249
65	1953
749	635
0	0
0	2511
109	390
41	252
0	656
0	383
0	0
4	368
15	39
23	1
104	0
652	0
0	0
336	4011
2	0
323	0
70	12
49	0
0	0
340	633
0	0
533	0
149	334
112	0
59	0
2054	0
1057	0
62	0
0	1484
1213	1
0	0
12	0
1423	0
57	127
14	0
34	19
228	0
151	1735
1060	0
308	1
349	807
2	0
2	0
0	0
0	225
0	0
0	841
0	0
0	0
95	0
401	615
0	0
0	0
0	360
8	0
7	463
0	29
295	1489
33	2296
0	1226
0	950
104	16
0	4384
1634	6
0	1353
526	0
833	693
2	42
23	568
0	0
316	66
0	0
86	1055
3379	4
0	172
1973	1
0	0
3	0
2	913
278	778
144	2
15	561
0	88
0	99
0	2585
0	0
6426	0
12	39
13	0
967	0
74	418
6	0
1244	0
36	0
0	11
1954	180
8	18
639	0
15	2
10	0
89	389
0	63
13	0
4	484
45	2495
2	0
21	540
1	947
166	156
232	0
0	310
0	0
0	0
0	0
14	529
447	958
2	0
82	391
146	2500
2	0
2	1
151	0
263	1734
47	7
343	3162
27	958
3	0
9605	1
174	850
1690	774
396	0
0	0
0	0
0	0
1	0
11	0
1	382
48	0
3	373
1	396
212	1654
162	982
515	1
8	5
245	0
0	0
0	0
257	276
50	0
5	7
158	218
9	502
42	1195
0	1834
0	0
0	0
0	0
173	823
0	0
31	82
1065	28
3	551
251581	37
14	2601
0	986
36	0
0	0
649	2
5	0
1680	1279
6	198
93	4264
2	1976
0	1386
6	2
164	621
2	0
1	7115
9	388
0	414
10	164
42	178
5	37
42	0
268	0
97	0
1	51
618	0
1	0
4	0
0	0
116	0
0	0
24	248
0	90
1	0
8056	3
3299	1
1282	0
6	38
0	79
3	0
2763	2
385	0
207	989
0	141
28	0
9	828
4	29
3318	1
1139	190
2	489
660	6233
0	0
0	0
347	431
80	367
260	521
0	0
711	0
17	2
60	1956
10	0
89193	12
51	0
31	0
122	65
50	0
0	28
87	126
32	488
1356	0
0	0
274	435
0	0
12	0
0	188
22	0
226	92
5	0
444	0
170	192
238	0
11	0
472	1558
45	1
0	30
637	1
319	491
3	1075
0	1
143	0
0	0
0	0
0	0
213	7704
9	46
0	10
6	1933
166	390
13	1
0	2
208	4053
9	47
7	0
776	0
0	98
6	789
159	0
1862	0
3	11
0	0
518	1272
2425	0
0	0
7	466
231	114
12	0
295	807
785	0
4	323
2	460
0	0
0	0
2	337
5	0
11	260
756	1841
0	0
228	0
98	823
456	388
0	149
11	538
1431	0
0	0
84	0
17	33
36	0
1	104
0	98
17	2
23	3
136	237
172	3476
148	297
1847	0
5	583
1476	0
0	0
296	1
3439	0
300	2156
29	1681
433	651
170	1605
0	0
0	1556
49	849
318	0
90	0
75	0
382	0
0	3675
0	0
187	0
3	6
121	34
1	23
0	13
2	1285
0	180
0	0
691	0
338	386
256	533
0	1221
20	185
620	0
0	30
55	1804
641	2966
406	0
0	0
718	0
529	3968
7	285
543	0
105	0
0	35
0	9
0	0
0	8
4	836
87	0
3	0
53	4
0	0
29	0
1140	1484
18	1
39	1
186	1418
38306	3
88	0
462	687
4	20
82	0
16	745
155	23
0	0
1476	6
193	418
6	31
4	0
51	208
106	199
32	8
1508	0
11	0
1177	359
5	270
109	445
229	254
0	42
4	1025
261	7
0	410
22	2860
18	230
9	9393
0	0
47	43
0	0
2497	502
0	1622
0	0
75	968
0	0
7	14
0	522
45	314
0	668
39	1
26	1738
143	23
1758	6
42	0
1163	1
0	26
3546	2
2397	1
0	0
0	0
2	28
311	0
337	202
0	0
0	0
373	0
1	806
9	351
0	1182
1410	3610
630	0
0	930
0	0
294	0
2	0
0	0
0	0
0	0
9	15
164	1082
25	31
76	52
1168	0
315	2396
39	0
0	0
956	4654
0	349
2	1
4	5
10	898
88	0
0	78
3	1
565	1
0	0
19	497
72	276
415	0
1096	1
14	306
145	0
691	0
1074	0
59	954
0	0
0	0
0	0
513	3
12	2315
63	3589
281	0
162	1465
0	79
2	319
0	0
0	0
207	443
15	293
1567	1
753	1
260	29
0	704
2246	0
151	474
44	558
77	2800
83	250
0	197
0	0
0	12
3	0
30	17
190	511
36	0
824	0
6	389
0	0
1679	0
0	0
14	3
6467	2
3	23
6	296
5104	2
1203	0
58	1520
51	1
293	813
0	0
300	468
132	0
735	0
0	8
0	19
0	7
824	840
0	0
0	0
1422	0
231	531
61	275
403	0
0	171
396	0
1226	1
1	0
0	1552
55	457
0	1773
897	0
864	0
591	0
11	1
368	629
73	0
0	2
3653	18060
0	847
100	1216
1495	0
0	294
2381	3
1111	0
0	0
426	1
0	1025
0	61
508	4
184	1
1	3
187	1389
164	0
135	0
41	5
5	56
0	0
1464	0
1	363
6241	3
0	474
0	2919
301	5028
9	0
44	0
6	0
0	349
0	598
503	1
47	0
2873	2
529	24
120	1356
1316	0
1208	1
358	0
1	424
0	11
1	102
0	16
2004	2918
12	1
5	2644
0	0
1571	0
388	0
2	0
69	3259
0	524
7	0
299	1922
0	978
19	313
0	0
975	0
179	0
144	0
551	4
1	4
0	1
1	220
706	8086
71	451
35	89
22	125
17	67
2334	539
216	6
264	0
21	4640
2859	2
0	0
20	683
2	0
0	422
363	423
115	1017
14	0
59	1786
146	32
3	32
13	1853
749	260
371	1927
15	101
337	0
33	1417
6	1
2	0
3	176
142	0
404	0
0	2
368	16
251	157
7	3
3835	3
218	0
349	0
19	144
360	13
16	330
3	526
179	190
681	1
2	0
0	241
65	109
39	140
425	4117
0	0
113	0
2	0
348	269
145	3537
0	0
0	0
387	0
23	21
477	6
327	13
58	87
604	4
22	964
1065	0
236	1800
0	1
100	796
21	155
284	1604
71	995
773	1
1	461
1013	1
1306	0
639	2067
429	361
272	1
845	0
88	0
365	308
12	2
8	0
85	1560
6	0
234	277
2	0
1624	0
0	0
0	0
32	367
74	566
0	318
12	20
600	0
6245	1
25	0
481	63
10	1495
138	312
202	199
474	1662
133	400
0	366
846	0
392	598
5	175
0	0
349	462
0	0
11	0
10	3
4897	0
7	2
2	0
96	172
0	178
12	0
343	221
0	64
0	1065
0	1
0	47
4	0
166	0
582	793
2	0
0	246
51	1
310	1031
429	0
0	0
2391	1
164	2057
4	4
8	20
630	0
8	0
48	1369
1	0
0	1422
3	1
13	3
671	0
2	0
3636	1
0	0
1	4
25	554
0	0
9	3
0	300
0	133
1561	0
1	0
263	188
34	0
890	851
33	13
3	1102
33	493
210	240
1	0
10	3
66	786
0	165
0	791
202	1340
719	176
13	213
123	573
7	1
6084	1
18	0
24	0
14	4
108	0
0	0
485	364
2	0
602	0
0	0
0	0
931	703
1	0
0	2
26	1267
795	0
24	916
44	2
408	0
476	0
0	0
10	54
229	1120
8	0
46	0
885	0
34	68
2144	635
473	0
0	0
2	5
10	5
133	110
1	1
127	0
0	1929
0	3198
5	0
0	0
0	0
29	0
543	0
1	0
22	310
1942	0
13	502
289	1185
6	0
277	2754
12	447
2	67
197	0
2530	0
89	46
68	261
241	154
691	2607
957	327
6	0
1406	1
6	0
2	1
