UniqueCount	AmbigCount
3	9
32	0
34	2
10	0
291	897
108	268
0	0
0	0
0	0
0	0
0	0
40	148
299	0
23	0
0	0
21	0
42	457
0	18
3	0
179	3
186	0
0	1336
162	181
0	0
919	1480
0	570
24	0
11	0
1739	1893
4	32
8	0
1644	2
583	11479
0	0
0	0
13	590
5	0
0	2894
0	0
92	1149
0	0
1	0
0	681
28	607
0	61
0	9
0	1034
85	1442
0	1205
0	0
13	1832
190	495
81	37
72	2195
0	0
66	905
0	0
1	980
0	0
4077	2
0	0
147	480
0	15
0	0
694	0
21	108
78	1
147	11
0	0
397	954
13	0
1	0
0	0
2	110
3	1
0	0
352	8
241	8
0	1363
742	0
1469	1
312	393
328	493
1	0
0	0
1	0
48	405
92	8
0	0
594	41
3944	2
1287	0
0	0
7	205
835	2253
68	1680
2	126
76	31
237	124
0	0
159	1
1	0
0	0
0	0
1033	1095
0	3
4	0
112	33
0	0
0	0
127	6572
57	3462
894	0
0	0
538	13835
184	750
1	1
284	408
2275	2
474	39
7040	4
18	1
57	1
1345	2
403	316
0	41
3	0
0	0
2	0
0	0
0	17
95	0
0	255
5	0
8	1
148	558
339	2488
5453	5568
0	30
743	1
686	1
0	95
2	735
0	1894
16	0
11	0
0	0
318	0
14976	3
261	0
771	0
21	76
415	1864
0	0
0	78
0	0
79	3333
141	2878
0	11
4	23
0	0
10	0
435	0
5	1
0	1374
64	218
478	2241
40	0
40	3038
128	65
90	1615
853	1724
8	0
0	54
55	0
6	0
42	1585
55	0
19	24
35	0
11	0
0	3
0	22
0	477
31	38
32	2
11	36
0	657
0	0
487	0
11	270
337	1388
0	0
1	49
45	2410
8170	3
1982	1
32	1
699	0
6	284
4	4041
0	0
0	6263
0	0
274	453
2	0
2	4
347	1045
0	0
3570	2
1	96
477	14252
0	2614
0	0
441	0
44	1572
31	2355
0	647
38	5
0	817
205	6565
0	0
142	73
12	0
2	0
1844	1
2109	1
1521	72240
2	229
39	549
4	35
1468	0
120	1187
269	1187
4846	2
0	6276
1	0
0	510
0	0
0	0
0	5723
423	635
609	0
2	1
46	8
4	15
4	2
2394	0
416	1877
17	3
42	371
10	0
1846	0
766	0
2380	0
0	515
0	76
62	32
121	202
69	781
16	215
241	0
3133	0
2	0
9	21
389	157
3	0
0	0
0	0
0	0
62	0
1853	0
103	0
1720	0
