UniqueCount	AmbigCount
109	44
0	2
59	5
0	0
0	0
0	0
2	16
0	575
0	0
0	41
0	0
11	103
15	57
54	15
59	0
7	0
0	0
9	35
2	0
278	3
0	20
6	2
0	0
0	173
70	3
42	88
45	119
0	38
4	227
3	34
264	19
0	4
0	20
0	0
0	0
0	0
495	8
0	1
104	0
0	0
2	1
44	598
76	0
0	10
0	0
112	2
185	37
0	0
0	0
7	7
0	0
0	6
0	13
16	0
0	0
111	0
0	0
251	6
0	171
19	22
0	0
0	0
0	0
0	43
3	0
0	1
0	37
6	0
5	11
0	24
8	14
0	58
4	0
0	17
64	1
1	1
4	21
2	0
0	0
4	73
6	47
1	0
6	157
4	120
0	5
8	64
66	2
2	446
0	0
3	0
142	0
90	2
0	0
3	207
79	127
3	3
0	0
0	207
0	11
0	0
0	0
0	67
0	1
3	98
1	10
23	342
0	0
2	0
14	123
28	0
0	398
4	0
0	0
0	1
0	0
1	6
45	0
7	0
38	0
0	2
0	27
11	50
14	221
69	7
12	15
5	8
0	712
2	225
2	14
105	43
20	76
5	24
350	6
109	2
12	175
94	47
12	190
0	0
0	0
0	4
0	70
0	25
0	0
72	43
0	1
5	9
2	11
19	169
32	1
1	0
94	6
0	2
0	9
17	18
0	29
0	0
0	0
4	144
0	9
0	0
0	1
0	6
0	1
0	2
0	0
0	34
1	12
1	12
18	0
0	3
35	67
0	1
73	0
101	0
4	12
2	1
0	0
3	0
0	140
0	3
3	1
0	3
0	38
0	0
60	577
0	1
0	0
0	45
30	0
0	15
19	1
183	4
1	0
0	38
2	58
3	49
5	47
0	0
5	47
26	4
7	32
1	0
19	121
14	36
91	0
455	8
23	38
1	242
109	77
4	93
38	1
0	0
36	76
0	0
0	0
0	52
4	0
0	109
130	40
0	0
0	29
0	3
0	15
2	76
117	792
13	1
0	0
0	9
20	115
15	0
5	2
5	25
0	82
99	1
21	218
0	115
0	0
0	0
0	0
0	116
0	164
0	4
1	0
47	0
2	68
1	0
1	39
0	0
0	0
0	85
48	2
12	0
207	45
0	8
0	0
25	2
3	70
35	98
0	16
21	66
0	0
2	0
0	12
0	18
0	95
3	2
0	0
2	16
5	0
129	0
0	0
38	3
55	2
0	0
3	43
2	0
4	26
1	0
41	105
0	1
0	0
10	11
5	167
1	0
0	105
2	0
0	0
0	2
43	39
0	36
0	209
0	132
3	4
0	2
0	0
2	52
0	55
0	0
1	0
12	47
0	14
78	1
0	13
0	1557
1228	25557
0	102
55	58
38	404
2	0
1	0
7	18
1	11
11	1
73	8
110	1002
2	204
0	0
0	0
22	0
30	189
0	1
36	2
2	15
20	83
3	0
2	2
8	0
2	1
7	0
5	193
0	3
27	1
0	65
1	0
5	53
32	1
27	0
7	35
1	0
0	56
0	0
118	106
0	0
0	0
0	146
0	0
0	3
28	527
1	0
0	0
195	3
0	108
45	121
270	123
0	4
459	5
22	0
0	0
0	0
0	0
3	0
3	0
0	1
0	0
584	12
1	0
654	5
105	1
4	1
1	0
0	44
160	2
27	166
0	165
0	0
0	0
0	16
0	0
2	1
2	0
2	0
10	0
2	0
0	0
5	50
7	46
0	0
3	59
19	34
0	0
15	63
3	36
569	8
0	19
138	1
23	0
0	0
87	21
17	73
81	0
0	0
85	1
6	31
0	13
122	0
0	0
3	2
0	0
12	58
322	4
6	1
104	0
0	59
0	0
9	0
2	79
6	22
0	0
0	11
2	36
0	50
7	3
0	0
0	1
2	1
26	75
19	44
0	0
0	0
0	6
1	0
7	19
2	0
71	1
1	5
0	0
0	1
16	74
1	15
5	1
0	0
0	0
8	11
105	223
181	2
4	246
202	3
1	0
5	77
0	10
1	0
0	0
22	0
7	30
63	421
287	1
1	0
3	0
0	0
0	0
5	0
29	245
0	42
0	0
0	0
0	0
31	48
4	0
12	121
894	286
9	14
2	7
46	80
37	14
0	0
11	0
0	0
1	259
4	1
0	0
2	2
0	0
2	0
0	0
9	33
0	94
0	0
54	0
2	38
0	0
2	0
0	0
17	18
9	18
29	9
0	1
4	3
0	33
1	3
172	3
27	26
1	255
94	159
137	4
0	0
0	0
20	50
9	42
0	0
3	41
12	0
46	299
4	19
4	184
0	0
1	72
49	0
67	47
12	4
0	331
15	126
0	37
3	0
12	227
0	1
0	28
21	151
7	5
0	0
0	107
1	0
1	0
0	30
0	0
16	350
0	46
9	104
0	0
2	1
14	301
0	25
317	8
40	0
17	123
0	2
18	0
26	10
4	177
0	3
12	0
4	37
4	22
13	0
3	0
0	1
6	1
21	216
1	64
2	153
0	0
63	165
1	36
1	0
2	0
0	0
112	1
3	4
1053	21
3	0
24	0
21	109
15	28
57	35
1	19
0	1
0	52
1	11
0	0
0	61
4	7
1	7
0	0
43	2
4	1
1	295
13	6
0	2
7	0
34	0
0	2
0	2
0	2
9	18
514	7
0	0
17	2
19	76
4	62
0	0
10	69
0	2
0	0
0	0
89	6
0	0
1	0
3	0
0	0
2	0
3	4
0	0
0	1
2	0
0	26
35	22
300	341
239	2
1	244
4	0
0	43
0	0
17	0
0	0
0	0
0	3
2	2
2	3
0	0
0	1
0	7
6	144
56	1
15	150
0	193
4	9
6	63
3	68
17	22
7	4
0	0
2	0
0	0
69	8
45	143
4	63
0	28
3	322
8	13
0	0
18	3
124	1
0	0
163	99
48	0
0	77
19	44
7	0
0	0
14	121
0	0
2	179
2078	27
0	226
10	0
0	17
65	1
0	18
1	168
18	0
6	0
101	2
0	0
42	0
24	202
46	287
6	6
0	0
0	32
0	0
0	0
0	0
502	743
92	152
1	0
0	0
46	0
4	31
0	34
0	5
1	0
0	1
0	0
0	203
0	67
50	2
58	9
26	52
2	9
65	31
9	4
28	0
22	1
4	0
0	94
2	0
3	0
0	507
15	7
223	4
11	0
1	16
0	0
0	0
0	16
0	115
15	120
0	24
3	0
3	214
0	0
0	0
0	0
0	106
0	0
0	0
50	4
2	20
18	54
11	17
0	17
0	85
5	176
0	0
0	28
53	1
0	66
3	0
0	0
153	0
0	0
59	0
7	2
8	2
0	310
0	0
1	0
0	6
27	0
36	33
0	0
21	1
19	212
1	0
0	0
6	0
0	13
0	2
0	1
14	31
9	287
145	519
24	0
0	40
7	32
16	16
57	1
5	7
0	40
1	167
82	115
28	138
2	108
0	0
0	11
18	83
5	0
144	2
0	1
0	4
2	12
0	259
155	21
58	260
0	0
0	0
0	4
0	0
0	84
0	0
7	114
0	0
0	50
14	99
253	1
