UniqueCount	AmbigCount
12	42
9	0
25	0
2	0
363	1000
71	235
0	0
0	0
0	0
0	0
0	0
29	165
355	0
3	0
1	0
2	0
55	485
0	29
0	0
33	0
86	0
0	1185
320	386
0	0
360	643
0	525
37	0
4	0
2101	2171
0	33
1	0
1472	1
360	5653
0	0
2	1
10	575
3	0
0	1555
0	0
41	599
0	0
3	0
0	762
15	405
0	102
1	8
0	850
77	1649
1	1443
0	0
14	2069
613	1609
9	8
39	2032
0	0
20	503
0	0
0	777
0	0
3627	3
0	0
120	417
0	16
0	0
558	1
35	159
80	0
56	1
0	0
485	989
16	0
0	0
0	0
4	82
4	8
0	0
119	1
77	1
0	1365
1522	0
1057	2
380	508
654	619
0	0
0	0
2	0
77	570
76	6
0	1
820	18
2397	3
1256	0
2	1
13	352
527	1869
59	1512
0	68
47	18
294	180
0	0
253	0
165	3
0	0
0	0
977	1160
0	1
1	0
66	29
0	0
0	0
1779	5358
70	4210
910	1
1	0
733	24771
245	651
0	1
259	384
1867	1
509	27
22136	12
13	1
52	1
1148	0
606	402
0	40
5	0
1	1
2	0
0	0
9	74
243	0
0	345
0	0
10	4
75	290
278	2895
4644	5023
0	22
715	2
1546	2
0	85
4	692
0	760
25	0
3	0
0	0
34	0
8133	2
284	0
639	1
13	42
667	1604
0	0
0	718
0	0
75	3038
121	2727
0	1
1	13
3	0
8	3
443	1
4	1
18	1215
122	387
765	3486
21	0
44	3209
132	66
76	1858
1075	2218
13	0
2	35
16	0
1	0
39	1663
83	0
8	17
72	1
23	1
0	1
0	1
10	463
12	6
12	0
11	37
0	487
0	0
238	0
3	85
107	404
0	0
2	55
52	2563
12118	7
1908	1
0	0
299	0
8	241
1	4160
0	0
0	6147
0	0
211	360
0	0
0	2
429	1229
0	0
3586	0
0	94
401	12066
0	2493
0	0
821	0
49	1077
11	1543
0	423
43	6
0	839
294	8459
0	0
135	64
20	0
2	0
2306	0
1428	2
3102	24936
7	250
46	619
3	41
1007	0
69	739
240	1142
3951	2
0	5697
1	0
0	503
0	0
0	0
0	8786
633	959
778	0
10	4
25	8
2	11
2	6
4049	4
447	1697
31	7
29	239
17	0
1667	1
573	0
3915	1
0	489
0	95
59	35
194	186
70	1073
13	149
140	0
4140	1
0	0
19	31
164	108
1	0
0	0
5	0
1	0
89	0
1850	1
153	0
1689	1
6218	1
0	0
803	1
881	2
795	1
4	57
15	2
374	1220
178	0
1295	576
169	0
0	625
2018	1
18	94
3	0
229	174
0	732
0	0
19	1242
171	0
7634	5
2	423
4	0
373	1
0	574
36	4654
5	690
1	0
122	3943
43	87
45	106
0	0
1	0
0	799
3	25
1	0
1	0
0	1749
1949	1
1439	4193
327	4401
132	0
0	784
537	0
119	548
48	130
956	0
1	95
36	0
3	0
112	524
64	525
426	1664
0	701
0	0
11	0
74	695
19	359
35	0
214	0
1038	1
882	0
0	3936
115	2338
2887	3461
0	652
8	28
5009	3
646	1217
27	3220
336	1112
1296	241
0	2
3	0
0	2
0	2224
0	0
0	1
6	1090
1	19
296	1
0	0
179	343
30	305
1399	3007
839	1
681	7496
0	53
808	3689
0	0
211	3299
7	160
1	19
1	2
638	2
9	0
2	425
619	4752
1232	2
5	2
7	3
313	1
0	0
558	0
107	0
6	0
281	932
50	67
0	0
53	1573
0	1
0	3067
113	2217
21	1032
1197	737
865	2863
5125	4
1	0
2923	1
465	0
20	0
598	279
0	0
95	17
8507	12161
221	35
155	83
2042	0
0	12
946	1446
530	1776
0	1865
76	181
183	0
146	2132
799	2
106	3858
447	0
79	0
163	1100
12	423
0	485
0	0
0	0
37	87
1	0
63	71
18	322
293	0
21	0
505	1
0	48
1	5
33	73
0	0
8	0
4	0
0	183
139	491
0	0
40	4483
229	1
55	598
13	770
1	29
103	282
426	409
138	2
1068	2
2	5
1	2
140	275
2	182
0	0
39	3586
8	0
603	472
0	408
765	4092
477	258
336	576
9	1
1	389
0	0
2	4
38	401
136	1794
473	550
40	140
45	0
3	392
60	444
100	0
0	1989
99	0
56	84
7	2
67	292
194	314
348	1113
1	4
0	131
292	787
4	2146
132	0
186	1
22	0
28	0
0	0
24	842
1712	2122
0	0
4	0
256	56
1	0
1650	0
0	0
0	0
7	2772
3	603
0	6
1	0
227	0
0	3336
181	370
6	0
2	0
1	0
1	0
0	0
1713	0
623	0
114	0
1672	1
21	182
0	0
17	325
0	0
53	670
0	1047
168	0
1083	1
51	278
3657	0
956	606
0	2022
0	0
0	3494
0	2
28	174
1	0
0	0
0	377
19	412
112	29
118	249
1	0
454	2047
185	0
1	0
14	15
0	224
456	1261
1198	1825
1	2
2	22
4117	3
83	0
286	0
0	0
185	412
8	2738
0	0
0	0
2	0
0	0
28	350
8	0
9	2
0	0
0	0
27	0
7	24
996	2086
2	10
1	7
63	1
27	1
9	816
33	7
45	7
0	4
0	7
0	7138
1596	1
15	52
1336	0
25	1097
6	166
3	0
47	3
9760	2
0	1
1081	1221
1121	0
11	0
196	0
110	3038
0	0
292	442
10	0
0	0
329	12
782	99
9	50
0	0
6	5967
0	858
0	1
246	1
22	59
0	0
40	445
50	359
19	290
1544	2
7	2
623	0
143	0
3265	211
0	0
2660	1
0	0
16	373
10	12
0	0
7	0
0	59
23	0
0	2
19508	12
0	1197
1119	0
271	1000
1069	0
262	189
255	0
0	0
0	5417
252	5115
2	1142
265	1662
0	0
0	0
0	1
0	0
7	1909
0	0
2	513
10	0
833	801
0	0
0	0
149	936
58	2
35	0
57	0
3338	3
176	390
0	0
15	875
2370	3
17	1758
495	4
521	1105
0	0
17933	13
200	6553
34	0
60	10
0	0
30	0
0	0
233	186
0	2
0	0
0	134
4529	2
25	20
0	53
1033	1
0	0
726	1
287	2710
7	5
106	41
43	239
45	66
10	1
79	147
4606	0
71	0
20	100
669	0
7	0
9	5
81	0
10	0
0	164
27	0
14	0
124	0
2	7
52	116
547	31
0	0
8	0
0	238
45	1741
403	31
1	1854
19	1098
0	0
1754	0
107	1270
5	521
1030	2
1	15
60	0
11	0
274	0
237	0
554	2719
208	0
967	772
1	102
3350	3
0	0
1	2
275	638
3	0
1	0
0	0
1	0
4	0
0	0
447	0
3	249
8	2866
579	0
0	0
74	0
0	0
557	0
546	574
220	0
0	387
0	988
6	5
8	0
444	0
2149	1
2927	5
1517	0
150	3338
225	3267
152	102
46	0
0	0
2313	3
0	427
965	5
48	6
1169	866
670	2
0	0
11	16
21	0
0	4576
0	9047
38	2
2	111
142	0
61	889
0	4
57	2
1917	1
0	0
22	569
23	127
0	1374
46	653
0	0
19	90
50	263
1870	2940
5	213
3218	2
1227	2553
0	0
1	1
0	1
339	1
2	12
2	1
1	8
2	221
0	173
109	0
0	0
3045	0
1	0
7	86
3	1496
1	1629
6	121
93	2010
2	2
8	0
0	0
1	0
1	0
2	0
0	0
0	0
0	0
4	11
0	0
0	70
397	1
0	0
13	230
103	1008
39	0
185	234
0	0
1	0
56	2003
0	0
7	1385
42	41
0	1
0	0
390	0
1	7
2	0
179	0
94	200
0	0
54	16
0	16
54	484
2383	1
575	1699
163	17
970	0
1973	1
2	5
0	4265
0	0
679	2904
18	0
41	56
3	1934
0	0
1	77
16	11215
1309	2
21	962
3	74
20	1113
0	652
140	21
0	81
0	0
126	2754
94	77
2053	0
4888	47170
582	1
0	0
525	0
0	0
0	1
0	0
10	34
197	0
904	1
189	0
0	0
0	0
0	0
1	10
261	150
0	0
0	118
112	3195
815	689
0	0
0	2364
129	374
45	252
0	2176
0	982
0	0
12	450
5	23
24	0
302	0
518	0
0	0
576	6616
72	0
81	0
7	1
0	0
0	0
456	938
1	1
416	0
135	230
66	0
103	0
2139	2
1218	0
35	0
0	469
2200	3
0	0
12	0
1020	0
46	89
7	1
1	1
80	0
134	1694
1346	0
317	0
254	366
0	0
0	0
0	0
0	226
0	0
1	1122
0	0
0	0
104	0
425	690
0	0
0	0
0	272
5	0
5	499
0	29
148	1691
122	5132
14	903
0	972
0	0
18	779
2623	36
0	2406
694	3
118	66
0	23
31	770
0	0
390	56
3	0
121	1388
3273	4
3	174
2453	2
0	0
3	0
2	335
592	1291
260	5
0	77
2	564
0	138
0	1697
0	0
10478	3
13	69
19	0
577	0
86	454
1	0
1455	0
0	0
0	0
2638	195
16	19
217	1
15	4
0	0
70	245
0	53
3	0
15	815
106	4379
8	0
14	953
3	1148
34	22
385	0
0	250
0	0
0	0
0	0
5	768
622	1232
0	0
139	595
267	3268
1	0
0	0
422	0
354	1657
40	1
425	4481
39	1861
9	0
22	0
342	1385
1398	602
394	0
0	0
0	0
6	0
3	0
0	0
5	463
56	0
9	629
4	706
253	1748
168	861
1228	5
13	7
196	0
3	0
1	0
244	298
74	0
14	4
249	257
14	639
17	1142
0	1923
0	0
0	0
0	0
120	596
0	0
16	55
1035	37
3	559
213518	88
15	3135
26	1163
14	0
0	0
602	0
6	0
165	132
3	123
142	3790
2	3068
0	2182
33	35
45	153
9	0
0	9990
14	478
0	111
30	215
2	46
0	3
66	0
211	0
103	0
0	23
865	1
1	1
2	0
1	0
43	0
0	0
8	485
0	63
0	0
8398	5
3993	3
1095	0
15	71
0	10
5	1
5379	1
575	0
233	1165
0	1353
24	4
6	740
17	60
3251	5
695	107
3	401
303	5776
0	0
0	0
591	793
50	223
24	55
0	0
794	0
11	2
147	3419
54	5
503764	212
1	0
0	0
67	33
43	1
1	37
92	138
0	5
4	0
0	0
439	618
0	0
2	0
0	384
10	0
211	81
1	0
764	0
68	78
41	0
38	1
433	1503
44	0
0	29
340	1
594	990
3	1733
0	1
33	0
0	0
0	0
0	0
48	3934
0	10
0	0
1	247
166	376
116	2
28	43
333	5360
12	31
3	0
550	0
0	35
14	1263
153	0
1103	1
21	7
1	0
617	1569
3799	4
0	0
10	415
13	4
0	0
392	1056
2042	1
2	484
1	721
0	1
1	0
54	456
1	0
8	214
570	1402
0	0
188	0
145	964
182	134
0	72
14	516
1422	1
0	0
62	0
11	36
50	1
1	184
2	84
8	2
27	5
8	21
88	3474
148	242
2952	1
3	739
1537	1
0	0
1	0
4810	2
173	1081
58	2190
535	730
240	2188
0	0
0	2503
41	603
156	0
36	0
10	0
335	0
0	3013
0	0
63	1
0	1
19	1
0	0
0	0
5	1170
0	186
0	0
412	0
480	536
193	446
0	1194
5	118
465	0
1	12
81	4735
610	3334
522	0
0	0
1002	0
824	6622
35	951
691	1
15	0
0	108
1	25
0	0
0	34
10	1236
7	0
0	0
1	0
0	0
320	3
8	11
19	4
49	4
238	1889
31719	12
92	0
1665	2548
21	161
79	0
16	625
17	1
0	0
1332	9
29	59
9	12
12	0
61	255
124	239
3	4
1569	4
0	0
1740	403
2	348
111	452
409	370
0	2
6	990
267	15
0	394
63	4790
0	14
14	8706
0	0
59	45
0	0
2942	641
0	2795
0	0
74	1279
0	0
4	5
0	565
34	124
0	726
32	0
24	1427
162	25
1208	18
0	0
1833	0
0	0
5940	5
3690	1
0	0
1	0
5	16
381	1
228	158
138	48
1	46
312	0
3	820
5	290
9	2183
46	3997
854	1
0	647
0	0
175	1
568	250
2	251
0	2
0	0
0	0
125	921
79	80
10	20
1618	0
326	2751
8	0
0	0
1869	8602
0	505
7	5
0	0
2	1070
16	0
3	22
21	0
418	0
0	0
36	455
62	140
99	0
2594	2
11	420
142	0
250	0
896	1
73	1590
0	1
0	0
0	0
754	2
80	1820
16	697
429	0
102	1320
0	138
0	121
0	0
125	0
146	365
23	443
1487	0
443	0
2	0
126	1460
3104	2
94	352
9	125
120	2877
88	229
3	171
0	1
0	10
0	0
4	2
162	405
182	0
602	1
21	586
0	0
1378	0
0	0
0	0
8024	6
110	505
19	952
5234	4
1678	2
44	1101
32	1
270	1050
0	0
95	148
75	0
470	1
0	169
0	721
14	219
991	1035
1	0
0	0
839	1
320	696
135	375
515	1
24	161
2765	4
2218	1
3	0
0	4794
34	372
0	2506
1009	0
573	0
487	0
32	0
448	885
288	0
0	2
6101	31504
0	116
94	1007
1849	3
0	416
2706	3
1257	1
0	0
574	0
0	1085
0	135
811	2
357	1
5	1
144	1332
128	1
96	0
4	0
0	29
0	0
732	0
3	402
4688	1
1	689
0	1909
219	6878
61	2
11	0
2	0
0	294
0	60
353	0
92	0
2542	1
599	27
57	590
1031	1
1204	2
412	0
0	386
4	22
0	118
0	45
2790	3638
0	0
4	3299
0	0
1459	0
555	1
1	0
104	3734
0	605
11	0
306	1865
0	2246
16	278
0	0
1284	1
144	0
107	0
443	3
4	3
0	0
1	8
809	9198
77	487
97	87
57	382
21	85
2245	437
219	6
337	0
43	5256
4421	5
0	0
14	599
2	0
0	72
14	4
286	1081
19	0
26	530
68	20
0	20
17	1734
1054	373
500	2602
27	196
188	0
5	242
4	0
8	0
10	306
100	0
527	0
2	3
216	14
376	238
10	5
6060	12
186	0
989	0
128	450
129	4
11	100
8	460
461	342
2872	1
0	0
0	356
94	142
57	230
122	955
0	0
127	0
6	0
243	185
231	5513
0	0
0	0
4	0
27	24
337	3
575	39
102	167
558	8
17	987
885	0
50	599
0	0
48	354
17	350
483	2960
149	1784
1064	1
1	499
2465	1
1512	0
961	2327
79	56
279	0
1281	1
90	0
414	353
3	1
7	0
67	1629
3	0
579	617
7	0
1744	1
0	0
0	0
19	300
61	441
1	496
60	72
469	1
6391	4
0	0
733	151
25	2717
678	1342
300	323
640	2405
235	512
0	614
2624	0
274	426
0	34
0	0
410	428
1	1
15	0
16	0
3917	0
4	2
7	1
110	212
0	159
1	0
276	200
0	51
0	1875
0	0
5	44
3	0
18	0
528	769
3	0
0	7
26	0
345	1260
216	0
0	0
3317	3
205	2360
3	2
9	23
702	0
6	3
20	1025
0	0
0	1538
4	0
29	5
603	0
0	0
6548	4
0	0
2	2
57	969
0	0
12	2
0	345
0	52
210	0
0	0
614	408
23	0
757	776
55	17
1	994
0	866
233	219
1	0
14	3
28	427
0	105
0	848
221	1516
1184	242
105	1414
150	547
11	1
14651	11
0	0
3	0
17	10
78	0
0	0
542	455
0	1
828	0
0	0
0	0
1324	1007
6	1
9	1
0	1682
1305	0
26	775
44	7
585	1
227	0
0	0
14	70
234	1250
4	2
11	0
833	0
2	12
2155	687
1058	0
0	0
0	0
0	0
193	107
1	0
108	0
301	17171
0	3484
7	0
0	0
0	0
4	0
